invoice_no,customer_id,product_id,quantity,transaction_date,total_amount
INV00004435,CUST04938,PROD00159,8,2023-02-02,373.84
INV00004436,CUST04526,PROD00028,6,2022-11-21,1463.04
INV00004437,CUST01974,PROD00165,3,2022-10-21,1494.45
INV00004438,CUST04397,PROD00117,9,2023-09-22,349.47
INV00004439,CUST02093,PROD00138,10,2024-03-19,4698.3
INV00004440,CUST04653,PROD00149,10,2023-08-11,1141.4
INV00004441,CUST04323,PROD00132,3,2024-08-26,18.0
INV00004442,CUST04906,PROD00016,6,2023-11-09,121.62
INV00004443,CUST03943,PROD00149,3,2024-11-03,342.42
INV00004444,CUST03927,PROD00027,8,2023-08-08,1275.44
INV00004445,CUST01127,PROD00065,4,2024-01-17,510.08
INV00004446,CUST00299,PROD00023,10,2024-12-23,3835.4
INV00004447,CUST04428,PROD00192,5,2023-10-10,1008.7
INV00004448,CUST01434,PROD00069,4,2023-01-03,793.56
INV00004449,CUST04561,PROD00167,10,2023-04-14,2757.0
INV00004450,CUST03683,PROD00042,4,2024-05-18,1077.88
INV00004451,CUST01952,PROD00146,2,2024-12-11,936.9
INV00004452,CUST01237,PROD00029,9,2024-04-24,2302.2
INV00004453,CUST04096,PROD00008,3,2024-03-28,251.16
INV00004454,CUST04642,PROD00054,9,2023-02-27,3061.71
INV00004455,CUST04217,PROD00013,3,2023-04-17,200.82
INV00004456,CUST01194,PROD00032,2,2022-09-12,25.9
INV00004457,CUST00123,PROD00048,3,2023-01-05,1442.85
INV00004458,CUST00018,PROD00005,9,2022-07-03,811.62
INV00004459,CUST03162,PROD00119,7,2023-06-24,2445.94
INV00004460,CUST00939,PROD00012,9,2023-01-17,588.69
INV00004461,CUST04890,PROD00172,8,2024-07-12,3280.72
INV00004462,CUST03165,PROD00032,9,2022-12-16,116.55
INV00004463,CUST00685,PROD00076,6,2022-12-12,763.98
INV00004464,CUST03144,PROD00024,1,2023-02-18,337.17
INV00004465,CUST01928,PROD00142,6,2023-06-21,1139.46
INV00004466,CUST01999,PROD00165,2,2024-11-08,996.3
INV00004467,CUST04831,PROD00131,8,2022-05-02,1028.08
INV00004468,CUST02264,PROD00108,4,2022-12-15,1043.24
INV00004469,CUST02580,PROD00080,10,2023-06-12,3403.8
INV00004470,CUST02592,PROD00174,2,2024-07-22,912.4
INV00004471,CUST00286,PROD00001,1,2023-04-30,69.32
INV00004472,CUST03745,PROD00193,3,2023-09-25,777.72
INV00004473,CUST00029,PROD00095,5,2024-12-01,53.4
INV00004474,CUST02699,PROD00191,7,2024-08-01,2761.15
INV00004475,CUST03585,PROD00020,1,2023-11-18,334.25
INV00004476,CUST00378,PROD00112,7,2023-09-14,2425.08
INV00004477,CUST03458,PROD00069,2,2023-04-01,396.78
INV00004478,CUST00107,PROD00166,6,2024-04-17,710.64
INV00004479,CUST02451,PROD00023,2,2024-03-12,767.08
INV00004480,CUST01842,PROD00073,8,2022-02-06,1744.96
INV00004481,CUST04438,PROD00083,7,2022-07-07,1356.67
INV00004482,CUST04846,PROD00069,10,2024-07-08,1983.9
INV00004483,CUST03846,PROD00011,6,2022-02-28,2416.44
INV00004484,CUST04602,PROD00195,7,2023-03-18,3457.23
INV00004485,CUST03439,PROD00141,5,2023-04-18,1572.4
INV00004486,CUST04539,PROD00037,9,2024-03-17,3801.78
INV00004487,CUST04649,PROD00145,7,2024-02-09,1371.16
INV00004488,CUST01306,PROD00100,8,2024-07-20,3916.64
INV00004489,CUST00127,PROD00136,9,2023-03-20,2772.63
INV00004490,CUST03551,PROD00143,9,2023-12-04,269.91
INV00004491,CUST04635,PROD00031,9,2024-03-25,4083.75
INV00004492,CUST03976,PROD00158,6,2022-08-06,2673.48
INV00004493,CUST00251,PROD00095,10,2024-11-30,106.8
INV00004494,CUST03513,PROD00047,8,2024-01-05,509.2
INV00004495,CUST00636,PROD00146,7,2023-07-01,3279.15
INV00004496,CUST00192,PROD00178,3,2023-06-09,129.57
INV00004497,CUST00183,PROD00023,7,2023-01-21,2684.78
INV00004498,CUST02937,PROD00117,9,2024-07-21,349.47
INV00004499,CUST04730,PROD00144,3,2024-09-29,946.83
INV00004500,CUST03115,PROD00004,2,2023-10-08,711.4
INV00004501,CUST04533,PROD00002,10,2024-10-24,2822.5
INV00004502,CUST03020,PROD00036,8,2022-10-13,2479.04
INV00004503,CUST02960,PROD00086,6,2024-03-06,2208.48
INV00004504,CUST00965,PROD00118,8,2024-03-21,1744.32
INV00004505,CUST02383,PROD00181,3,2022-07-15,645.78
INV00004506,CUST04000,PROD00076,10,2023-06-28,1273.3
INV00004507,CUST01515,PROD00020,9,2022-08-27,3008.25
INV00004508,CUST04518,PROD00038,2,2023-09-17,106.54
INV00004509,CUST04986,PROD00183,7,2024-06-14,2103.92
INV00004510,CUST01129,PROD00112,3,2023-04-30,1039.32
INV00004511,CUST01333,PROD00037,8,2023-12-21,3379.36
INV00004512,CUST02739,PROD00132,8,2022-07-11,48.0
INV00004513,CUST00438,PROD00182,6,2023-07-14,669.6
INV00004514,CUST02183,PROD00034,9,2023-03-16,599.13
INV00004515,CUST02840,PROD00175,6,2023-09-28,117.6
INV00004516,CUST03983,PROD00012,7,2023-06-01,457.87
INV00004517,CUST04144,PROD00033,10,2022-04-05,3921.7
INV00004518,CUST01160,PROD00033,8,2023-10-20,3137.36
INV00004519,CUST00001,PROD00182,1,2024-07-04,111.6
INV00004520,CUST00408,PROD00017,7,2024-01-22,214.83
INV00004521,CUST01799,PROD00181,7,2023-08-10,1506.82
INV00004522,CUST02254,PROD00014,3,2024-09-04,1277.94
INV00004523,CUST01731,PROD00035,8,2023-03-20,3198.32
INV00004524,CUST01456,PROD00129,9,2023-04-17,2644.74
INV00004525,CUST02688,PROD00185,5,2024-12-10,946.2
INV00004526,CUST00042,PROD00015,8,2022-08-18,1404.64
INV00004527,CUST04262,PROD00167,3,2024-03-29,827.1
INV00004528,CUST01319,PROD00177,8,2023-08-13,102.64
INV00004529,CUST01970,PROD00024,7,2023-02-01,2360.19
INV00004530,CUST00594,PROD00100,6,2024-03-09,2937.48
INV00004531,CUST00052,PROD00124,1,2022-07-17,353.38
INV00004532,CUST02879,PROD00144,1,2024-01-16,315.61
INV00004533,CUST00750,PROD00030,1,2024-04-05,196.68
INV00004534,CUST01459,PROD00119,2,2024-09-08,698.84
INV00004535,CUST00706,PROD00081,7,2023-05-24,284.83
INV00004536,CUST00663,PROD00192,1,2024-09-06,201.74
INV00004537,CUST02972,PROD00059,8,2024-12-09,320.72
INV00004538,CUST00437,PROD00146,4,2023-02-23,1873.8
INV00004539,CUST00360,PROD00009,2,2024-10-10,188.4
INV00004540,CUST03525,PROD00152,1,2023-08-20,371.01
INV00004541,CUST00038,PROD00124,2,2022-12-08,706.76
INV00004542,CUST04131,PROD00147,9,2023-10-11,2459.61
INV00004543,CUST02681,PROD00179,4,2023-03-04,1824.12
INV00004544,CUST01154,PROD00146,8,2023-09-03,3747.6
INV00004545,CUST03385,PROD00152,10,2024-07-13,3710.1
INV00004546,CUST01748,PROD00106,3,2024-01-28,124.95
INV00004547,CUST04876,PROD00066,8,2023-08-20,684.72
INV00004548,CUST00947,PROD00106,10,2022-08-29,416.5
INV00004549,CUST04217,PROD00037,4,2024-10-05,1689.68
INV00004550,CUST02547,PROD00138,4,2022-08-25,1879.32
INV00004551,CUST00580,PROD00010,6,2023-08-27,321.78
INV00004552,CUST00372,PROD00040,9,2024-01-28,2277.36
INV00004553,CUST03304,PROD00057,3,2024-04-04,1227.36
INV00004554,CUST00563,PROD00120,4,2023-06-08,926.88
INV00004555,CUST02949,PROD00113,9,2023-09-11,686.25
INV00004556,CUST01983,PROD00087,3,2024-08-24,187.53
INV00004557,CUST03447,PROD00136,7,2022-09-17,2156.49
INV00004558,CUST02237,PROD00140,1,2023-09-22,387.29
INV00004559,CUST03517,PROD00115,10,2023-03-15,901.9
INV00004560,CUST04489,PROD00057,5,2024-11-11,2045.6
INV00004561,CUST02455,PROD00139,4,2023-11-14,33.24
INV00004562,CUST04483,PROD00078,6,2023-01-27,279.24
INV00004563,CUST01867,PROD00098,7,2023-10-16,392.35
INV00004564,CUST01130,PROD00139,6,2022-10-23,49.86
INV00004565,CUST02737,PROD00014,8,2024-03-27,3407.84
INV00004566,CUST02267,PROD00181,7,2022-12-18,1506.82
INV00004567,CUST02950,PROD00115,6,2024-08-01,541.14
INV00004568,CUST02888,PROD00021,7,2023-12-17,580.16
INV00004569,CUST01307,PROD00053,3,2024-01-29,1216.05
INV00004570,CUST00080,PROD00153,9,2023-01-13,1001.34
INV00004571,CUST02731,PROD00197,2,2023-11-12,773.04
INV00004572,CUST00349,PROD00127,5,2024-07-31,1140.45
INV00004573,CUST00226,PROD00171,2,2024-07-04,657.46
INV00004574,CUST01914,PROD00026,2,2022-11-06,553.82
INV00004575,CUST03791,PROD00200,7,2023-08-31,2806.02
INV00004576,CUST00777,PROD00154,1,2024-11-22,334.17
INV00004577,CUST01166,PROD00085,8,2023-10-22,3148.08
INV00004578,CUST03188,PROD00014,3,2024-06-06,1277.94
INV00004579,CUST01378,PROD00163,7,2022-12-03,1811.6
INV00004580,CUST03039,PROD00060,5,2023-07-26,799.35
INV00004581,CUST00682,PROD00175,1,2023-03-02,19.6
INV00004582,CUST00678,PROD00171,3,2023-05-10,986.19
INV00004583,CUST03586,PROD00081,1,2024-02-19,40.69
INV00004584,CUST00087,PROD00041,1,2024-01-23,354.57
INV00004585,CUST00647,PROD00082,6,2022-09-11,640.02
INV00004586,CUST01758,PROD00185,6,2023-05-24,1135.44
INV00004587,CUST04819,PROD00067,10,2023-12-10,975.2
INV00004588,CUST02784,PROD00009,5,2024-07-18,471.0
INV00004589,CUST00360,PROD00127,8,2022-09-29,1824.72
INV00004590,CUST01567,PROD00034,10,2024-02-01,665.7
INV00004591,CUST04512,PROD00013,10,2023-06-02,669.4
INV00004592,CUST03000,PROD00165,4,2022-10-06,1992.6
INV00004593,CUST00539,PROD00013,7,2022-06-17,468.58
INV00004594,CUST02359,PROD00174,5,2023-05-20,2281.0
INV00004595,CUST00100,PROD00053,10,2024-05-22,4053.5
INV00004596,CUST00971,PROD00001,6,2023-09-15,415.92
INV00004597,CUST01033,PROD00009,7,2023-06-13,659.4
INV00004598,CUST00374,PROD00130,5,2024-01-06,1326.25
INV00004599,CUST00528,PROD00019,5,2024-01-12,553.15
INV00004600,CUST00769,PROD00057,6,2024-04-08,2454.72
INV00004601,CUST01428,PROD00140,6,2023-07-05,2323.74
INV00004602,CUST01996,PROD00096,3,2023-12-08,683.43
INV00004603,CUST00375,PROD00093,2,2023-10-19,941.86
INV00004604,CUST00273,PROD00016,8,2023-06-29,162.16
INV00004605,CUST04665,PROD00148,1,2022-02-09,470.13
INV00004606,CUST03259,PROD00147,9,2024-01-13,2459.61
INV00004607,CUST00482,PROD00019,7,2023-11-07,774.41
INV00004608,CUST03599,PROD00123,1,2023-01-31,322.61
INV00004609,CUST01980,PROD00123,5,2024-05-27,1613.05
INV00004610,CUST01027,PROD00184,4,2023-03-24,1197.72
INV00004611,CUST04672,PROD00074,10,2023-05-28,4396.0
INV00004612,CUST03072,PROD00058,1,2022-09-14,253.25
INV00004613,CUST03217,PROD00126,7,2024-02-01,1988.07
INV00004614,CUST01288,PROD00086,1,2023-09-20,368.08
INV00004615,CUST01786,PROD00042,6,2024-06-03,1616.82
INV00004616,CUST00091,PROD00019,4,2023-08-12,442.52
INV00004617,CUST03109,PROD00081,3,2023-06-30,122.07
INV00004618,CUST03205,PROD00048,2,2023-09-25,961.9
INV00004619,CUST03764,PROD00138,3,2023-07-25,1409.49
INV00004620,CUST04769,PROD00016,10,2023-01-20,202.7
INV00004621,CUST01225,PROD00057,5,2023-07-05,2045.6
INV00004622,CUST02712,PROD00025,1,2022-08-11,220.49
INV00004623,CUST00262,PROD00147,7,2022-09-08,1913.03
INV00004624,CUST00381,PROD00092,1,2023-03-16,166.0
INV00004625,CUST04432,PROD00143,9,2024-02-09,269.91
INV00004626,CUST02075,PROD00063,3,2022-12-04,1473.12
INV00004627,CUST00956,PROD00023,7,2023-09-16,2684.78
INV00004628,CUST03638,PROD00057,3,2024-09-05,1227.36
INV00004629,CUST00054,PROD00073,8,2023-12-27,1744.96
INV00004630,CUST02737,PROD00194,9,2024-07-25,1173.69
INV00004631,CUST04449,PROD00116,10,2023-02-11,4631.3
INV00004632,CUST01525,PROD00023,10,2022-11-22,3835.4
INV00004633,CUST04863,PROD00198,5,2024-01-14,1083.05
INV00004634,CUST01373,PROD00102,4,2022-10-16,395.84
INV00004635,CUST01969,PROD00108,3,2024-06-08,782.43
INV00004636,CUST00070,PROD00178,8,2022-12-07,345.52
INV00004637,CUST03032,PROD00091,2,2023-02-17,990.46
INV00004638,CUST02096,PROD00119,1,2023-09-13,349.42
INV00004639,CUST04882,PROD00033,8,2022-12-28,3137.36
INV00004640,CUST00939,PROD00024,3,2023-12-05,1011.51
INV00004641,CUST01849,PROD00183,9,2024-06-17,2705.04
INV00004642,CUST00051,PROD00047,7,2023-04-13,445.55
INV00004643,CUST01379,PROD00026,10,2024-02-15,2769.1
INV00004644,CUST01401,PROD00018,9,2023-07-05,678.33
INV00004645,CUST01020,PROD00134,8,2024-01-12,503.6
INV00004646,CUST00036,PROD00176,10,2023-07-03,1812.1
INV00004647,CUST00774,PROD00112,2,2022-07-29,692.88
INV00004648,CUST04122,PROD00112,9,2023-02-17,3117.96
INV00004649,CUST03043,PROD00086,9,2024-04-25,3312.72
INV00004650,CUST00669,PROD00187,6,2024-02-11,2658.36
INV00004651,CUST04662,PROD00192,8,2023-09-30,1613.92
INV00004652,CUST01372,PROD00181,2,2024-04-06,430.52
INV00004653,CUST03128,PROD00143,1,2024-03-28,29.99
INV00004654,CUST00413,PROD00193,6,2024-11-07,1555.44
INV00004655,CUST01937,PROD00123,10,2024-03-15,3226.1
INV00004656,CUST01770,PROD00018,7,2024-05-31,527.59
INV00004657,CUST04987,PROD00040,10,2023-09-27,2530.4
INV00004658,CUST03929,PROD00045,5,2024-12-13,789.35
INV00004659,CUST02718,PROD00080,2,2022-10-26,680.76
INV00004660,CUST04210,PROD00036,8,2022-09-05,2479.04
INV00004661,CUST01332,PROD00001,3,2022-05-25,207.96
INV00004662,CUST04516,PROD00055,5,2024-09-12,1571.95
INV00004663,CUST04397,PROD00033,4,2024-01-26,1568.68
INV00004664,CUST01109,PROD00170,3,2024-12-26,317.97
INV00004665,CUST00485,PROD00065,5,2023-03-04,637.6
INV00004666,CUST02284,PROD00125,4,2023-03-07,759.04
INV00004667,CUST01079,PROD00192,9,2024-11-11,1815.66
INV00004668,CUST00899,PROD00017,6,2023-07-30,184.14
INV00004669,CUST04730,PROD00155,4,2024-05-29,1006.12
INV00004670,CUST00084,PROD00173,1,2023-04-06,29.76
INV00004671,CUST01046,PROD00010,4,2024-01-09,214.52
INV00004672,CUST00416,PROD00071,4,2022-12-19,835.08
INV00004673,CUST01075,PROD00034,8,2024-08-24,532.56
INV00004674,CUST04080,PROD00092,2,2022-10-21,332.0
INV00004675,CUST01997,PROD00096,4,2024-05-16,911.24
INV00004676,CUST00340,PROD00199,3,2024-12-04,321.24
INV00004677,CUST04124,PROD00024,6,2023-10-04,2023.02
INV00004678,CUST00386,PROD00105,7,2023-09-12,1835.75
INV00004679,CUST01615,PROD00001,6,2022-05-01,415.92
INV00004680,CUST04874,PROD00060,8,2023-12-06,1278.96
INV00004681,CUST03766,PROD00092,10,2023-05-19,1660.0
INV00004682,CUST00787,PROD00157,3,2023-04-26,500.67
INV00004683,CUST00582,PROD00176,3,2022-12-07,543.63
INV00004684,CUST04901,PROD00023,2,2023-11-09,767.08
INV00004685,CUST03848,PROD00077,10,2023-12-30,1811.5
INV00004686,CUST00335,PROD00041,2,2023-04-26,709.14
INV00004687,CUST00239,PROD00068,9,2023-02-27,133.2
INV00004688,CUST02261,PROD00018,7,2024-09-09,527.59
INV00004689,CUST03211,PROD00042,10,2022-10-31,2694.7
INV00004690,CUST00665,PROD00052,2,2024-12-06,880.54
INV00004691,CUST03439,PROD00125,9,2022-03-28,1707.84
INV00004692,CUST00458,PROD00094,9,2024-01-03,4120.11
INV00004693,CUST03020,PROD00107,7,2024-12-08,2132.97
INV00004694,CUST03773,PROD00193,1,2024-12-31,259.24
INV00004695,CUST03139,PROD00060,7,2024-08-31,1119.09
INV00004696,CUST01254,PROD00022,9,2023-12-09,574.56
INV00004697,CUST03226,PROD00093,1,2023-05-23,470.93
INV00004698,CUST02484,PROD00149,5,2023-06-20,570.7
INV00004699,CUST02462,PROD00168,8,2022-12-07,2695.84
INV00004700,CUST03535,PROD00101,5,2023-04-06,1399.85
INV00004701,CUST04954,PROD00198,4,2023-02-21,866.44
INV00004702,CUST04650,PROD00107,1,2023-11-19,304.71
INV00004703,CUST02477,PROD00166,7,2024-04-12,829.08
INV00004704,CUST01371,PROD00117,3,2023-06-24,116.49
INV00004705,CUST01384,PROD00099,7,2023-05-11,1933.05
INV00004706,CUST00963,PROD00023,3,2023-09-12,1150.62
INV00004707,CUST02095,PROD00056,7,2024-06-20,1131.83
INV00004708,CUST01126,PROD00190,9,2023-09-04,1307.16
INV00004709,CUST02627,PROD00069,3,2024-02-18,595.17
INV00004710,CUST00831,PROD00174,9,2024-12-04,4105.8
INV00004711,CUST00322,PROD00137,10,2024-11-04,1104.8
INV00004712,CUST00804,PROD00190,7,2024-05-22,1016.68
INV00004713,CUST01209,PROD00164,5,2023-03-16,1110.0
INV00004714,CUST00694,PROD00169,10,2024-01-25,3519.3
INV00004715,CUST03116,PROD00068,4,2023-04-13,59.2
INV00004716,CUST04586,PROD00087,3,2023-05-31,187.53
INV00004717,CUST02308,PROD00118,6,2023-04-25,1308.24
INV00004718,CUST00472,PROD00094,4,2024-06-22,1831.16
INV00004719,CUST01843,PROD00063,4,2023-03-11,1964.16
INV00004720,CUST00285,PROD00177,2,2023-04-18,25.66
INV00004721,CUST00645,PROD00181,9,2023-11-26,1937.34
INV00004722,CUST04092,PROD00104,6,2022-11-18,637.2
INV00004723,CUST02188,PROD00095,8,2024-09-06,85.44
INV00004724,CUST03199,PROD00177,5,2024-02-25,64.15
INV00004725,CUST04091,PROD00085,8,2024-06-20,3148.08
INV00004726,CUST03289,PROD00151,5,2024-10-07,1552.7
INV00004727,CUST02749,PROD00052,4,2023-03-30,1761.08
INV00004728,CUST03577,PROD00095,8,2023-10-26,85.44
INV00004729,CUST02219,PROD00101,10,2023-11-04,2799.7
INV00004730,CUST04119,PROD00098,7,2022-06-11,392.35
INV00004731,CUST01710,PROD00072,2,2022-12-09,935.64
INV00004732,CUST01451,PROD00088,6,2023-08-16,2349.54
INV00004733,CUST00182,PROD00138,1,2024-05-29,469.83
INV00004734,CUST04692,PROD00086,10,2024-11-05,3680.8
INV00004735,CUST02510,PROD00131,6,2022-06-16,771.06
INV00004736,CUST01519,PROD00195,10,2023-11-20,4938.9
INV00004737,CUST01169,PROD00083,6,2024-09-28,1162.86
INV00004738,CUST04717,PROD00098,5,2024-04-20,280.25
INV00004739,CUST03660,PROD00047,4,2022-08-07,254.6
INV00004740,CUST00111,PROD00117,5,2024-09-25,194.15
INV00004741,CUST01120,PROD00062,10,2023-09-05,4260.9
INV00004742,CUST00973,PROD00069,7,2022-09-23,1388.73
INV00004743,CUST01004,PROD00074,5,2022-06-18,2198.0
INV00004744,CUST04461,PROD00150,4,2023-04-12,1456.92
INV00004745,CUST01290,PROD00107,5,2023-02-18,1523.55
INV00004746,CUST02595,PROD00080,1,2023-05-05,340.38
INV00004747,CUST03710,PROD00146,4,2024-06-16,1873.8
INV00004748,CUST03752,PROD00058,1,2022-08-22,253.25
INV00004749,CUST00246,PROD00137,2,2024-02-10,220.96
INV00004750,CUST04061,PROD00136,3,2024-02-21,924.21
INV00004751,CUST01164,PROD00031,6,2022-09-03,2722.5
INV00004752,CUST04498,PROD00115,9,2023-03-19,811.71
INV00004753,CUST02301,PROD00082,4,2023-04-03,426.68
INV00004754,CUST02972,PROD00169,3,2023-01-26,1055.79
INV00004755,CUST03547,PROD00130,8,2024-07-31,2122.0
INV00004756,CUST02128,PROD00069,8,2024-10-31,1587.12
INV00004757,CUST00399,PROD00029,4,2024-12-13,1023.2
INV00004758,CUST01341,PROD00166,1,2024-12-23,118.44
INV00004759,CUST04334,PROD00106,6,2024-06-14,249.9
INV00004760,CUST01210,PROD00057,8,2024-12-24,3272.96
INV00004761,CUST03792,PROD00116,10,2023-01-12,4631.3
INV00004762,CUST03523,PROD00103,6,2024-04-18,1759.08
INV00004763,CUST03332,PROD00049,8,2023-01-16,2869.04
INV00004764,CUST00028,PROD00029,1,2023-02-02,255.8
INV00004765,CUST00383,PROD00196,6,2023-12-26,895.74
INV00004766,CUST01250,PROD00113,2,2024-05-11,152.5
INV00004767,CUST00202,PROD00095,9,2023-02-22,96.12
INV00004768,CUST00374,PROD00010,3,2022-05-15,160.89
INV00004769,CUST03964,PROD00175,3,2023-06-03,58.8
INV00004770,CUST00539,PROD00080,6,2022-12-15,2042.28
INV00004771,CUST03794,PROD00170,2,2023-02-12,211.98
INV00004772,CUST03486,PROD00007,5,2024-08-31,1135.8
INV00004773,CUST01858,PROD00147,2,2024-06-06,546.58
INV00004774,CUST01783,PROD00196,9,2023-10-29,1343.61
INV00004775,CUST00712,PROD00127,1,2023-05-23,228.09
INV00004776,CUST01626,PROD00032,7,2023-04-19,90.65
INV00004777,CUST02834,PROD00090,3,2024-11-30,907.65
INV00004778,CUST04245,PROD00199,3,2023-07-12,321.24
INV00004779,CUST00220,PROD00154,10,2023-03-19,3341.7
INV00004780,CUST03971,PROD00064,3,2023-07-21,947.58
INV00004781,CUST03060,PROD00158,4,2023-03-13,1782.32
INV00004782,CUST01923,PROD00038,3,2023-02-07,159.81
INV00004783,CUST03627,PROD00059,10,2024-11-22,400.9
INV00004784,CUST01558,PROD00134,1,2023-02-08,62.95
INV00004785,CUST02354,PROD00094,4,2024-02-12,1831.16
INV00004786,CUST02901,PROD00058,4,2022-09-13,1013.0
INV00004787,CUST03468,PROD00110,9,2022-09-03,2854.8
INV00004788,CUST02868,PROD00009,7,2023-09-27,659.4
INV00004789,CUST00751,PROD00013,8,2024-03-17,535.52
INV00004790,CUST00374,PROD00131,7,2022-10-28,899.57
INV00004791,CUST04974,PROD00128,2,2024-10-13,675.34
INV00004792,CUST04143,PROD00041,4,2024-09-14,1418.28
INV00004793,CUST03123,PROD00010,1,2023-04-11,53.63
INV00004794,CUST04026,PROD00032,7,2023-01-26,90.65
INV00004795,CUST00818,PROD00091,9,2024-03-08,4457.07
INV00004796,CUST01821,PROD00143,2,2023-01-30,59.98
INV00004797,CUST04039,PROD00171,7,2024-07-11,2301.11
INV00004798,CUST02148,PROD00137,7,2023-08-14,773.36
INV00004799,CUST03920,PROD00052,8,2023-12-27,3522.16
INV00004800,CUST02152,PROD00034,4,2023-05-11,266.28
INV00004801,CUST01776,PROD00177,3,2023-01-18,38.49
INV00004802,CUST01323,PROD00183,1,2024-01-16,300.56
INV00004803,CUST00870,PROD00194,5,2024-03-21,652.05
INV00004804,CUST02079,PROD00040,9,2023-08-12,2277.36
INV00004805,CUST04638,PROD00040,3,2024-05-28,759.12
INV00004806,CUST01464,PROD00188,7,2024-02-20,1363.11
INV00004807,CUST00469,PROD00097,10,2022-11-11,4886.7
INV00004808,CUST02766,PROD00055,1,2023-09-06,314.39
INV00004809,CUST03192,PROD00063,4,2024-10-21,1964.16
INV00004810,CUST00547,PROD00166,9,2022-10-27,1065.96
INV00004811,CUST00455,PROD00070,8,2023-08-11,798.08
INV00004812,CUST02260,PROD00027,4,2024-12-21,637.72
INV00004813,CUST00052,PROD00125,4,2023-12-10,759.04
INV00004814,CUST04579,PROD00079,2,2024-05-23,340.12
INV00004815,CUST04602,PROD00083,1,2023-01-30,193.81
INV00004816,CUST00588,PROD00057,7,2024-06-27,2863.84
INV00004817,CUST01430,PROD00103,1,2024-05-29,293.18
INV00004818,CUST04168,PROD00074,7,2024-05-10,3077.2
INV00004819,CUST01878,PROD00147,6,2024-10-13,1639.74
INV00004820,CUST03164,PROD00017,5,2023-09-13,153.45
INV00004821,CUST03901,PROD00012,6,2023-09-04,392.46
INV00004822,CUST02060,PROD00146,3,2023-01-31,1405.35
INV00004823,CUST00552,PROD00095,7,2023-03-11,74.76
INV00004824,CUST02193,PROD00019,10,2022-08-07,1106.3
INV00004825,CUST02804,PROD00085,5,2024-02-16,1967.55
INV00004826,CUST00139,PROD00146,2,2024-10-31,936.9
INV00004827,CUST04721,PROD00185,10,2023-12-03,1892.4
INV00004828,CUST01733,PROD00152,8,2023-03-18,2968.08
INV00004829,CUST04483,PROD00128,3,2023-07-31,1013.01
INV00004830,CUST00494,PROD00123,1,2024-12-18,322.61
INV00004831,CUST01124,PROD00005,3,2023-05-30,270.54
INV00004832,CUST03561,PROD00041,1,2024-11-11,354.57
INV00004833,CUST00583,PROD00160,8,2024-11-24,3236.48
INV00004834,CUST00788,PROD00035,2,2024-07-12,799.58
INV00004835,CUST01227,PROD00079,4,2022-07-21,680.24
INV00004836,CUST04683,PROD00063,7,2024-12-31,3437.28
INV00004837,CUST03306,PROD00119,10,2024-05-31,3494.2
INV00004838,CUST03719,PROD00104,10,2023-01-19,1062.0
INV00004839,CUST04287,PROD00122,2,2023-05-12,557.84
INV00004840,CUST01352,PROD00110,8,2023-12-07,2537.6
INV00004841,CUST01896,PROD00021,10,2024-08-26,828.8
INV00004842,CUST01519,PROD00034,7,2023-12-30,465.99
INV00004843,CUST00232,PROD00118,10,2024-01-01,2180.4
INV00004844,CUST04346,PROD00137,8,2024-02-20,883.84
INV00004845,CUST04463,PROD00108,4,2023-12-29,1043.24
INV00004846,CUST01704,PROD00162,10,2024-09-22,4095.4
INV00004847,CUST02530,PROD00052,10,2022-07-26,4402.7
INV00004848,CUST00752,PROD00162,6,2024-01-04,2457.24
INV00004849,CUST02530,PROD00049,9,2022-04-30,3227.67
INV00004850,CUST04737,PROD00164,3,2023-07-06,666.0
INV00004851,CUST01911,PROD00032,1,2023-05-18,12.95
INV00004852,CUST01299,PROD00031,2,2024-06-08,907.5
