customer_id,total_orders,total_spent,avg_order_value,lifespan_months,estimated_clv
CUST01694,5,6983.34,1396.668,7.0,35914.32
CUST01695,14,15852.04,1132.2885714285715,7.0,81524.77714285714
CUST01696,9,15460.79,1717.8655555555556,7.0,79512.63428571429
CUST01697,15,21530.69,1435.3793333333333,1.0,775104.84
CUST01698,10,13586.43,1358.643,0.0,13586.43
CUST01699,10,17343.27,1734.327,2.0,312178.86
CUST01700,6,10030.05,1671.675,1.0,361081.8
CUST01701,6,10832.76,1805.46,7.0,55711.33714285714
CUST01702,9,11698.54,1299.8377777777778,4.0,105286.86
CUST01703,13,19227.09,1479.0069230769232,4.0,173043.81
CUST01704,13,19397.7,1492.1307692307691,10.0,69831.72
CUST01705,9,11589.2,1287.6888888888889,1.0,417211.2
CUST01706,8,13025.73,1628.21625,10.0,46892.628
CUST01707,15,25027.14,1668.476,3.0,300325.68
CUST01708,13,12740.42,980.0323076923077,10.0,45865.512
CUST01709,8,12537.69,1567.21125,11.0,41032.44
CUST01710,11,16165.55,1469.5954545454545,1.0,581959.8
CUST01711,8,19467.55,2433.44375,3.0,233610.6
CUST01712,16,23918.42,1494.90125,3.0,287021.04
CUST01713,14,21001.64,1500.1171428571429,1.0,756059.04
CUST01714,10,17004.64,1700.464,5.0,122433.408
CUST01715,10,12051.14,1205.114,2.0,216920.52
CUST01716,5,4918.08,983.616,6.0,29508.48
CUST01717,12,16259.08,1354.9233333333334,9.0,65036.32
CUST01718,8,7001.42,875.1775,1.0,252051.12
CUST01719,9,13603.47,1511.4966666666667,10.0,48972.492
CUST01720,8,18455.66,2306.9575,1.0,664403.76
CUST01721,16,16669.62,1041.85125,8.0,75013.29
CUST01722,8,10341.76,1292.72,6.0,62050.56
CUST01723,9,15909.81,1767.7566666666667,7.0,81821.88
CUST01724,9,10736.08,1192.8977777777777,5.0,77299.776
CUST01725,12,18251.77,1520.9808333333333,3.0,219021.24
CUST01726,11,21637.2,1967.0181818181818,0.0,21637.2
CUST01727,9,11103.03,1233.67,4.0,99927.27
CUST01728,12,13078.28,1089.8566666666666,0.0,13078.28
CUST01729,8,12358.09,1544.76125,7.0,63555.89142857143
CUST01730,9,15777.13,1753.0144444444445,11.0,51634.24363636364
CUST01731,17,32502.97,1911.939411764706,1.0,1170106.92
CUST01732,6,5921.06,986.8433333333334,3.0,71052.72
CUST01733,8,13308.69,1663.58625,2.0,239556.42
CUST01734,14,13741.29,981.5207142857142,11.0,44971.494545454545
CUST01735,12,20646.55,1720.5458333333333,7.0,106182.25714285714
CUST01736,18,24763.02,1375.7233333333334,7.0,127352.67428571428
CUST01737,7,5533.9,790.5571428571428,8.0,24902.55
CUST01738,4,5205.68,1301.42,6.0,31234.08
CUST01739,9,9494.58,1054.9533333333334,0.0,9494.58
CUST01740,8,13851.33,1731.41625,9.0,55405.32
CUST01741,12,17858.55,1488.2125,0.0,17858.55
CUST01742,11,15991.87,1453.8063636363636,5.0,115141.464
CUST01743,6,5978.45,996.4083333333333,3.0,71741.4
CUST01744,9,9686.27,1076.2522222222221,2.0,174352.86
CUST01745,10,24176.3,2417.63,8.0,108793.35
CUST01746,9,10115.88,1123.9866666666667,5.0,72834.336
CUST01747,9,15935.48,1770.608888888889,5.0,114735.456
CUST01748,7,7906.58,1129.5114285714285,4.0,71159.22
CUST01749,10,6675.73,667.573,5.0,48065.256
CUST01750,10,17782.48,1778.248,10.0,64016.928
CUST01751,7,9969.12,1424.16,5.0,71777.664
CUST01752,10,10375.69,1037.569,7.0,53360.69142857143
CUST01753,7,16734.35,2390.6214285714286,10.0,60243.66
CUST01754,11,10559.45,959.95,6.0,63356.7
CUST01755,12,14111.97,1175.9975,10.0,50803.092
CUST01756,12,20796.5,1733.0416666666667,7.0,106953.42857142857
CUST01757,10,12540.36,1254.036,3.0,150484.32
CUST01758,9,10108.91,1123.2122222222222,6.0,60653.46
CUST01759,14,23330.35,1666.4535714285714,1.0,839892.6
CUST01760,9,12113.74,1345.9711111111112,6.0,72682.44
CUST01761,7,5457.82,779.6885714285714,0.0,5457.82
CUST01762,10,15962.63,1596.263,10.0,57465.468
CUST01763,2,2427.19,1213.595,1.0,87378.84
CUST01764,7,7443.79,1063.3985714285714,5.0,53595.288
CUST01765,10,8300.15,830.015,10.0,29880.54
CUST01766,16,17697.02,1106.06375,6.0,106182.12
CUST01767,17,14093.78,829.0458823529411,10.0,50737.608
CUST01768,6,4187.69,697.9483333333334,8.0,18844.605
CUST01769,9,8848.43,983.1588888888889,3.0,106181.16
CUST01770,9,10157.62,1128.6244444444444,3.0,121891.44
CUST01771,13,23676.17,1821.243846153846,5.0,170468.424
CUST01772,5,6179.31,1235.862,11.0,20223.196363636365
CUST01773,12,17722.55,1476.8791666666666,1.0,638011.8
CUST01774,9,15175.44,1686.16,10.0,54631.584
CUST01775,11,15133.6,1375.7818181818182,11.0,49528.145454545454
CUST01776,15,20513.65,1367.5766666666666,4.0,184622.85
CUST01777,6,7017.99,1169.665,8.0,31580.955
CUST01778,13,13075.54,1005.8107692307692,1.0,470719.44
CUST01779,11,17354.52,1577.6836363636364,7.0,89251.81714285714
CUST01780,15,15270.24,1018.016,0.0,15270.24
CUST01781,9,19674.52,2186.0577777777776,4.0,177070.68
CUST01782,17,15252.19,897.1876470588236,4.0,137269.71
CUST01783,12,12905.76,1075.48,8.0,58075.92
CUST01784,18,25233.43,1401.8572222222222,5.0,181680.696
CUST01785,13,18032.91,1387.146923076923,11.0,59016.796363636364
CUST01786,12,16641.97,1386.8308333333334,1.0,599110.92
CUST01787,6,5231.68,871.9466666666667,1.0,188340.48
CUST01788,11,6626.5,602.4090909090909,7.0,34079.142857142855
CUST01789,11,12056.5,1096.0454545454545,4.0,108508.5
CUST01790,18,22199.01,1233.2783333333334,1.0,799164.36
CUST01791,6,9844.43,1640.7383333333332,9.0,39377.72
CUST01792,8,12253.95,1531.74375,8.0,55142.775
CUST01793,14,27770.65,1983.6178571428572,9.0,111082.6
CUST01794,15,18117.49,1207.8326666666667,7.0,93175.66285714286
CUST01795,11,15710.14,1428.1945454545455,7.0,80795.00571428571
CUST01796,17,18831.36,1107.7270588235294,1.0,677928.96
CUST01797,10,20395.4,2039.54,11.0,66748.58181818182
CUST01798,7,5940.83,848.69,0.0,5940.83
CUST01799,11,10733.87,975.8063636363636,10.0,38641.932
CUST01800,6,16366.25,2727.7083333333335,2.0,294592.5
CUST01801,10,13938.25,1393.825,9.0,55753.0
CUST01802,7,8585.88,1226.5542857142857,9.0,34343.52
CUST01803,5,3643.87,728.774,11.0,11925.392727272727
CUST01804,9,10463.83,1162.6477777777777,11.0,34245.26181818182
CUST01805,13,16261.96,1250.92,10.0,58543.056
CUST01806,18,22080.74,1226.7077777777777,7.0,113558.09142857142
CUST01807,8,10312.81,1289.10125,8.0,46407.645
CUST01808,12,19777.14,1648.095,9.0,79108.56
CUST01809,7,9855.15,1407.8785714285714,1.0,354785.4
CUST01810,5,6136.45,1227.29,10.0,22091.22
CUST01811,10,7978.13,797.813,2.0,143606.34
CUST01812,14,16008.51,1143.465,7.0,82329.48
CUST01813,14,14292.52,1020.8942857142857,4.0,128632.68
CUST01814,7,9335.43,1333.6328571428571,11.0,30552.316363636364
CUST01815,6,9387.49,1564.5816666666667,5.0,67589.928
CUST01816,8,14109.72,1763.715,6.0,84658.32
CUST01817,13,26021.69,2001.6684615384615,6.0,156130.14
CUST01818,8,9185.59,1148.19875,10.0,33068.124
CUST01819,14,18585.89,1327.5635714285713,11.0,60826.54909090909
CUST01820,12,17804.97,1483.7475,1.0,640978.92
CUST01821,11,9522.5,865.6818181818181,10.0,34281.0
CUST01822,15,23241.9,1549.46,4.0,209177.1
CUST01823,14,22781.97,1627.2835714285713,8.0,102518.865
CUST01824,6,8116.14,1352.69,0.0,8116.14
CUST01825,8,8276.99,1034.62375,10.0,29797.164
CUST01826,9,13053.23,1450.358888888889,10.0,46991.628
CUST01827,14,14224.34,1016.0242857142857,1.0,512076.24
CUST01828,7,8702.54,1243.22,4.0,78322.86
CUST01829,13,13938.94,1072.226153846154,0.0,13938.94
CUST01830,14,17991.67,1285.1192857142858,10.0,64770.012
CUST01831,13,23860.79,1835.4453846153847,4.0,214747.11
CUST01832,6,5731.62,955.27,0.0,5731.62
CUST01833,7,10606.54,1515.22,9.0,42426.16
CUST01834,14,23162.23,1654.445,9.0,92648.92
CUST01835,13,21453.46,1650.2661538461539,2.0,386162.28
CUST01836,5,10058.24,2011.648,10.0,36209.664
CUST01837,9,13691.31,1521.2566666666667,8.0,61610.895
CUST01838,7,11593.29,1656.1842857142858,2.0,208679.22
CUST01839,14,16223.22,1158.8014285714285,10.0,58403.592
CUST01840,11,13485.18,1225.9254545454546,8.0,60683.31
CUST01841,12,13896.3,1158.025,7.0,71466.68571428572
CUST01842,13,15792.77,1214.8284615384616,10.0,56853.972
CUST01843,14,18430.45,1316.4607142857142,5.0,132699.24
CUST01844,12,12651.03,1054.2525,5.0,91087.416
CUST01845,13,14059.5,1081.5,10.0,50614.2
CUST01846,4,6249.88,1562.47,10.0,22499.568
CUST01847,8,11624.69,1453.08625,5.0,83697.768
CUST01848,8,10638.67,1329.83375,0.0,10638.67
CUST01849,7,14714.64,2102.0914285714284,9.0,58858.56
CUST01850,2,2192.19,1096.095,2.0,39459.42
CUST01851,10,8545.8,854.58,1.0,307648.8
CUST01852,10,12403.48,1240.348,2.0,223262.64
CUST01853,7,13555.53,1936.5042857142857,1.0,487999.08
CUST01854,15,26860.18,1790.6786666666667,3.0,322322.16
CUST01855,11,5460.0,496.3636363636364,11.0,17869.090909090908
CUST01856,10,15058.15,1505.815,10.0,54209.34
CUST01857,8,10496.91,1312.11375,8.0,47236.095
CUST01858,15,23191.93,1546.1286666666667,0.0,23191.93
CUST01859,7,10334.73,1476.39,6.0,62008.38
CUST01860,10,12968.62,1296.862,8.0,58358.79
CUST01861,13,13602.18,1046.3215384615385,10.0,48967.848
CUST01862,10,10303.42,1030.342,8.0,46365.39
CUST01863,13,14946.19,1149.706923076923,10.0,53806.284
CUST01864,10,17001.59,1700.159,6.0,102009.54
CUST01865,7,10027.85,1432.55,3.0,120334.2
CUST01866,13,15510.45,1193.1115384615384,10.0,55837.62
CUST01867,12,24346.7,2028.8916666666667,9.0,97386.8
CUST01868,7,4412.26,630.3228571428572,2.0,79420.68
CUST01869,7,3986.45,569.4928571428571,11.0,13046.563636363637
CUST01870,9,14979.46,1664.3844444444444,5.0,107852.112
CUST01871,7,6343.85,906.2642857142857,5.0,45675.72
CUST01872,8,6016.79,752.09875,7.0,30943.49142857143
CUST01873,7,15574.32,2224.902857142857,7.0,80096.50285714286
CUST01874,4,2085.19,521.2975,10.0,7506.684
CUST01875,13,15040.47,1156.9592307692308,9.0,60161.88
CUST01876,9,13886.38,1542.931111111111,3.0,166636.56
CUST01877,10,12379.97,1237.997,10.0,44567.892
CUST01878,13,16897.37,1299.7976923076924,5.0,121661.064
CUST01879,14,18881.42,1348.672857142857,8.0,84966.39
CUST01880,7,5773.06,824.7228571428572,7.0,29690.022857142856
CUST01881,10,8434.84,843.484,5.0,60730.848
CUST01882,5,9506.45,1901.29,9.0,38025.8
CUST01883,14,25054.21,1789.5864285714285,1.0,901951.56
CUST01884,9,15321.26,1702.3622222222223,6.0,91927.56
CUST01885,13,25782.04,1983.2338461538461,10.0,92815.344
CUST01886,7,10071.06,1438.722857142857,5.0,72511.632
CUST01887,7,6728.11,961.1585714285715,6.0,40368.66
CUST01888,9,14076.32,1564.0355555555554,4.0,126686.88
CUST01889,8,11501.87,1437.73375,8.0,51758.415
CUST01890,11,18105.18,1645.9254545454546,11.0,59253.31636363636
CUST01891,14,25439.36,1817.097142857143,6.0,152636.16
CUST01892,7,12704.42,1814.9171428571428,7.0,65337.01714285714
CUST01893,10,15474.17,1547.417,6.0,92845.02
CUST01894,8,12292.29,1536.53625,0.0,12292.29
CUST01895,8,11215.22,1401.9025,7.0,57678.27428571429
CUST01896,7,12022.06,1717.4371428571428,0.0,12022.06
CUST01897,12,14304.88,1192.0733333333333,2.0,257487.84
CUST01898,8,12575.41,1571.92625,9.0,50301.64
CUST01899,9,7619.8,846.6444444444444,3.0,91437.6
CUST01900,12,16380.56,1365.0466666666666,11.0,53609.10545454545
CUST01901,11,17266.08,1569.6436363636365,4.0,155394.72
CUST01902,16,17611.54,1100.72125,9.0,70446.16
CUST01903,5,6544.24,1308.848,11.0,21417.512727272726
CUST01904,11,11371.38,1033.7618181818182,9.0,45485.52
CUST01905,11,10364.91,942.2645454545454,4.0,93284.19
CUST01906,11,18657.69,1696.1536363636365,8.0,83959.605
CUST01907,12,12614.65,1051.2208333333333,11.0,41284.30909090909
CUST01908,7,7182.11,1026.0157142857142,4.0,64638.99
CUST01909,12,21062.94,1755.245,7.0,108323.69142857143
CUST01910,11,20723.21,1883.9281818181819,11.0,67821.41454545455
CUST01911,9,16618.2,1846.4666666666667,7.0,85465.02857142857
CUST01912,13,16892.67,1299.436153846154,10.0,60813.612
CUST01913,7,12775.35,1825.05,0.0,12775.35
CUST01914,16,17141.12,1071.32,3.0,205693.44
CUST01915,15,23934.02,1595.6013333333333,7.0,123089.24571428572
CUST01916,12,12867.4,1072.2833333333333,1.0,463226.4
CUST01917,11,13160.47,1196.4063636363637,2.0,236888.46
CUST01918,11,13265.99,1205.999090909091,8.0,59696.955
CUST01919,5,2755.99,551.198,0.0,2755.99
CUST01920,11,19090.13,1735.4663636363637,0.0,19090.13
CUST01921,7,9339.4,1334.2,8.0,42027.3
CUST01922,10,17552.49,1755.249,3.0,210629.88
CUST01923,10,10494.78,1049.478,6.0,62968.68
CUST01924,6,12583.57,2097.2616666666668,10.0,45300.852
CUST01925,6,6567.65,1094.6083333333333,11.0,21494.127272727274
CUST01926,7,9064.67,1294.952857142857,11.0,29666.192727272726
CUST01927,12,21094.78,1757.8983333333333,1.0,759412.08
CUST01928,12,19045.26,1587.105,10.0,68562.936
CUST01929,13,13267.16,1020.5507692307692,7.0,68231.10857142857
CUST01930,10,11583.28,1158.328,0.0,11583.28
CUST01931,17,33516.14,1971.5376470588235,11.0,109689.18545454546
CUST01932,9,9337.46,1037.4955555555555,8.0,42018.57
CUST01933,8,16276.58,2034.5725,9.0,65106.32
CUST01934,4,6718.61,1679.6525,7.0,34552.85142857143
CUST01935,10,15037.15,1503.715,8.0,67667.175
CUST01936,8,11371.93,1421.49125,8.0,51173.685
CUST01937,10,15227.31,1522.731,3.0,182727.72
CUST01938,7,10647.25,1521.0357142857142,6.0,63883.5
CUST01939,6,16676.44,2779.4066666666668,11.0,54577.44
CUST01940,8,9332.09,1166.51125,3.0,111985.08
CUST01941,8,7077.12,884.64,7.0,36396.61714285714
CUST01942,12,20525.01,1710.4175,11.0,67172.76
CUST01943,10,11314.76,1131.476,5.0,81466.272
CUST01944,3,6826.28,2275.4266666666667,8.0,30718.26
CUST01945,8,8832.26,1104.0325,2.0,158980.68
CUST01946,9,12566.89,1396.3211111111111,5.0,90481.608
CUST01947,13,15170.71,1166.9776923076922,3.0,182048.52
CUST01948,11,18326.5,1666.0454545454545,2.0,329877.0
CUST01949,7,11516.49,1645.212857142857,0.0,11516.49
CUST01950,6,5947.16,991.1933333333334,1.0,214097.76
CUST01951,10,12929.59,1292.959,8.0,58183.155
CUST01952,9,13471.44,1496.8266666666666,2.0,242485.92
CUST01953,9,16498.33,1833.1477777777777,6.0,98989.98
CUST01954,6,7500.01,1250.0016666666668,10.0,27000.036
CUST01955,11,16311.66,1482.878181818182,8.0,73402.47
CUST01956,14,22515.04,1608.2171428571428,6.0,135090.24
CUST01957,8,14190.07,1773.75875,1.0,510842.52
CUST01958,11,15191.62,1381.0563636363636,7.0,78128.33142857143
CUST01959,12,15550.88,1295.9066666666668,9.0,62203.52
CUST01960,10,12786.81,1278.681,9.0,51147.24
CUST01961,11,16266.77,1478.7972727272727,10.0,58560.372
CUST01962,6,8334.36,1389.06,6.0,50006.16
CUST01963,12,14169.62,1180.8016666666667,7.0,72872.33142857143
CUST01964,12,16276.22,1356.3516666666667,3.0,195314.64
CUST01965,9,10818.76,1202.0844444444444,6.0,64912.56
CUST01966,13,17539.42,1349.186153846154,10.0,63141.912
CUST01967,9,18018.08,2002.0088888888888,6.0,108108.48
CUST01968,6,9716.89,1619.4816666666666,10.0,34980.804
CUST01969,11,18816.21,1710.5645454545454,10.0,67738.356
CUST01970,10,11754.34,1175.434,10.0,42315.624
CUST01971,6,7496.75,1249.4583333333333,0.0,7496.75
CUST01972,9,6925.63,769.5144444444444,6.0,41553.78
CUST01973,7,16142.7,2306.1,10.0,58113.72
CUST01974,10,10572.26,1057.226,4.0,95150.34
CUST01975,7,11218.88,1602.6971428571428,0.0,11218.88
CUST01976,6,9554.04,1592.34,4.0,85986.36
CUST01977,7,12470.45,1781.4928571428572,5.0,89787.24
CUST01978,9,10776.03,1197.3366666666666,8.0,48492.135
CUST01979,11,18514.26,1683.1145454545454,8.0,83314.17
CUST01980,7,9369.04,1338.4342857142858,4.0,84321.36
CUST01981,8,11322.88,1415.36,7.0,58231.95428571429
CUST01982,8,12680.42,1585.0525,4.0,114123.78
CUST01983,13,15420.6,1186.2,0.0,15420.6
CUST01984,10,12715.29,1271.529,8.0,57218.805
CUST01985,7,10664.56,1523.5085714285715,5.0,76784.832
CUST01986,14,15416.91,1101.2078571428572,3.0,185002.92
CUST01987,14,17582.74,1255.91,2.0,316489.32
CUST01988,6,7632.21,1272.035,6.0,45793.26
CUST01989,13,12137.45,933.65,8.0,54618.525
CUST01990,5,6505.4,1301.08,10.0,23419.44
CUST01991,10,10732.9,1073.29,8.0,48298.05
CUST01992,13,11832.96,910.2276923076923,10.0,42598.656
CUST01993,7,9478.35,1354.05,11.0,31020.054545454546
CUST01994,12,21314.52,1776.21,9.0,85258.08
CUST01995,11,14005.2,1273.2,8.0,63023.4
CUST01996,7,8152.23,1164.6042857142857,1.0,293480.28
CUST01997,9,17481.91,1942.4344444444444,2.0,314674.38
CUST01998,17,14021.56,824.7976470588235,2.0,252388.08
CUST01999,11,12911.11,1173.7372727272727,4.0,116199.99
CUST02000,10,14175.77,1417.577,4.0,127581.93
CUST02001,10,11831.82,1183.182,9.0,47327.28
CUST02002,13,24807.03,1908.2330769230769,11.0,81186.64363636363
CUST02003,12,14697.93,1224.8275,2.0,264562.74
CUST02004,15,20790.2,1386.0133333333333,11.0,68040.65454545454
CUST02005,11,12820.2,1165.4727272727273,5.0,92305.44
CUST02006,10,13574.62,1357.462,6.0,81447.72
CUST02007,5,10312.28,2062.456,4.0,92810.52
CUST02008,13,18597.01,1430.5392307692307,0.0,18597.01
CUST02009,8,19737.02,2467.1275,5.0,142106.544
CUST02010,19,18184.63,957.0857894736843,7.0,93520.95428571428
CUST02011,12,16109.13,1342.4275,1.0,579928.68
CUST02012,6,9546.77,1591.1283333333333,8.0,42960.465
CUST02013,10,14858.11,1485.811,10.0,53489.196
CUST02014,9,11492.76,1276.9733333333334,3.0,137913.12
CUST02015,10,11608.91,1160.891,6.0,69653.46
CUST02016,8,18884.12,2360.515,7.0,97118.33142857143
CUST02017,19,27973.23,1472.2752631578946,2.0,503518.14
CUST02018,7,8618.44,1231.2057142857143,10.0,31026.384
CUST02019,11,15837.06,1439.7327272727273,2.0,285067.08
CUST02020,8,8587.01,1073.37625,1.0,309132.36
CUST02021,14,18531.12,1323.6514285714286,10.0,66712.032
CUST02022,15,16060.68,1070.712,4.0,144546.12
CUST02023,10,12706.8,1270.68,10.0,45744.48
CUST02024,12,19223.97,1601.9975,2.0,346031.46
CUST02025,6,5560.46,926.7433333333333,5.0,40035.312
CUST02026,11,18228.04,1657.0945454545454,4.0,164052.36
CUST02027,12,16618.45,1384.8708333333334,3.0,199421.4
CUST02028,12,19648.9,1637.4083333333333,9.0,78595.6
CUST02029,12,14745.22,1228.7683333333334,0.0,14745.22
CUST02030,11,12575.06,1143.1872727272728,4.0,113175.54
CUST02031,9,14862.65,1651.4055555555556,4.0,133763.85
CUST02032,5,2389.08,477.816,6.0,14334.48
CUST02033,12,13964.11,1163.6758333333332,11.0,45700.72363636363
CUST02034,9,11992.25,1332.4722222222222,3.0,143907.0
CUST02035,12,23876.42,1989.7016666666666,0.0,23876.42
CUST02036,13,15267.94,1174.456923076923,9.0,61071.76
CUST02037,17,24757.91,1456.3476470588234,7.0,127326.39428571428
CUST02038,7,8391.17,1198.7385714285715,0.0,8391.17
CUST02039,6,7705.48,1284.2466666666667,0.0,7705.48
CUST02040,9,12066.85,1340.7611111111112,8.0,54300.825
CUST02041,10,6570.6,657.06,0.0,6570.6
CUST02042,8,8361.35,1045.16875,5.0,60201.72
CUST02043,12,18328.64,1527.3866666666668,10.0,65983.104
CUST02044,9,12888.1,1432.0111111111112,1.0,463971.6
CUST02045,10,12897.27,1289.727,11.0,42209.247272727276
CUST02046,13,17831.02,1371.616923076923,10.0,64191.672
CUST02047,13,16992.1,1307.0846153846153,2.0,305857.8
CUST02048,11,10631.44,966.4945454545455,0.0,10631.44
CUST02049,14,17104.81,1221.7721428571429,7.0,87967.59428571428
CUST02050,11,16265.41,1478.6736363636364,0.0,16265.41
CUST02051,7,12530.34,1790.0485714285714,5.0,90218.448
CUST02052,9,10047.02,1116.3355555555556,0.0,10047.02
CUST02053,14,17917.88,1279.8485714285714,4.0,161260.92
CUST02054,7,17078.75,2439.8214285714284,7.0,87833.57142857143
CUST02055,4,8333.86,2083.465,3.0,100006.32
CUST02056,6,6019.53,1003.255,6.0,36117.18
CUST02057,12,15086.2,1257.1833333333334,0.0,15086.2
CUST02058,7,16023.39,2289.055714285714,7.0,82406.00571428571
CUST02059,13,18649.08,1434.5446153846153,10.0,67136.688
CUST02060,12,16047.73,1337.3108333333332,0.0,16047.73
CUST02061,7,12784.94,1826.42,0.0,12784.94
CUST02062,7,10729.96,1532.8514285714286,3.0,128759.52
CUST02063,16,18239.61,1139.975625,3.0,218875.32
CUST02064,16,25715.71,1607.231875,5.0,185153.112
CUST02065,11,19591.7,1781.0636363636363,6.0,117550.2
CUST02066,4,7270.24,1817.56,2.0,130864.32
CUST02067,7,5012.76,716.1085714285714,1.0,180459.36
CUST02068,11,18678.28,1698.0254545454545,0.0,18678.28
CUST02069,10,11659.86,1165.986,9.0,46639.44
CUST02070,7,7306.23,1043.7471428571428,7.0,37574.897142857146
CUST02071,9,11001.27,1222.3633333333332,9.0,44005.08
CUST02072,6,3643.01,607.1683333333333,11.0,11922.578181818182
CUST02073,7,8138.29,1162.6128571428571,2.0,146489.22
CUST02074,14,26196.91,1871.2078571428572,0.0,26196.91
CUST02075,8,12853.4,1606.675,11.0,42065.67272727273
CUST02076,8,12499.95,1562.49375,5.0,89999.64
CUST02077,11,11685.1,1062.2818181818182,0.0,11685.1
CUST02078,4,3012.88,753.22,2.0,54231.84
CUST02079,10,15887.58,1588.758,4.0,142988.22
CUST02080,8,15467.41,1933.42625,0.0,15467.41
CUST02081,6,12475.92,2079.32,3.0,149711.04
CUST02082,7,9879.64,1411.3771428571429,4.0,88916.76
CUST02083,13,15798.41,1215.2623076923078,9.0,63193.64
CUST02084,12,17116.01,1426.3341666666668,5.0,123235.272
CUST02085,7,9041.46,1291.6371428571429,8.0,40686.57
CUST02086,8,10559.33,1319.91625,10.0,38013.588
CUST02087,7,9140.03,1305.7185714285715,6.0,54840.18
CUST02088,10,26469.86,2646.986,0.0,26469.86
CUST02089,16,24899.77,1556.235625,4.0,224097.93
CUST02090,7,7110.51,1015.7871428571428,11.0,23270.76
CUST02091,12,12593.18,1049.4316666666666,2.0,226677.24
CUST02092,17,27900.44,1641.2023529411765,4.0,251103.96
CUST02093,11,20539.07,1867.1881818181819,6.0,123234.42
CUST02094,10,11685.4,1168.54,11.0,38243.12727272727
CUST02095,10,12183.65,1218.365,1.0,438611.4
CUST02096,17,16847.09,991.005294117647,1.0,606495.24
CUST02097,4,3788.31,947.0775,3.0,45459.72
CUST02098,10,14893.99,1489.399,1.0,536183.64
CUST02099,12,11808.93,984.0775,6.0,70853.58
CUST02100,10,18151.18,1815.118,2.0,326721.24
CUST02101,12,17522.95,1460.2458333333334,4.0,157706.55
CUST02102,6,7531.08,1255.18,5.0,54223.776
CUST02103,8,11354.85,1419.35625,7.0,58396.37142857143
CUST02104,8,15672.06,1959.0075,8.0,70524.27
CUST02105,13,24367.1,1874.3923076923077,7.0,125316.5142857143
CUST02106,12,14308.37,1192.3641666666667,8.0,64387.665
CUST02107,16,29954.58,1872.16125,1.0,1078364.88
