transaction_id,invoice_no,customer_id,customer_name,country,product_id,product_name,category,quantity,transaction_date,total_amount,year,month,day,day_of_week
63469,INV00013440,CUST01469,Customer 1469,USA,PROD00152,Product 152,Clothing,9,2024-10-04,3339.09,2024.0,10.0,4.0,Friday   
63470,INV00013441,CUST04058,Customer 4058,Germany,PROD00010,Product 10,Books,3,2024-08-16,160.89,2024.0,8.0,16.0,Friday   
63471,INV00013442,CUST02710,Customer 2710,UK,PROD00039,Product 39,Books,6,2022-09-11,1690.2,2022.0,9.0,11.0,Sunday   
63472,INV00013443,CUST00723,Customer 723,Australia,PROD00069,Product 69,Sports,4,2024-05-11,793.56,2024.0,5.0,11.0,Saturday 
63473,INV00013444,CUST02876,Customer 2876,France,PROD00025,Product 25,Home & Garden,3,2024-09-30,661.47,2024.0,9.0,30.0,Monday   
63474,INV00013445,CUST01622,Customer 1622,USA,PROD00172,Product 172,Sports,9,2024-05-02,3690.81,2024.0,5.0,2.0,Thursday 
63475,INV00013446,CUST02998,Customer 2998,France,PROD00012,Product 12,Home & Garden,5,2023-03-18,327.05,2023.0,3.0,18.0,Saturday 
63476,INV00013447,CUST04391,Customer 4391,Germany,PROD00094,Product 94,Sports,7,2023-02-06,3204.53,2023.0,2.0,6.0,Monday   
63477,INV00013448,CUST00421,Customer 421,USA,PROD00163,Product 163,Food & Beverages,4,2022-10-19,1035.2,2022.0,10.0,19.0,Wednesday
63478,INV00013449,CUST02735,Customer 2735,Canada,PROD00074,Product 74,Home & Garden,8,2024-06-17,3516.8,2024.0,6.0,17.0,Monday   
63479,INV00013450,CUST01260,Customer 1260,Canada,PROD00044,Product 44,Home & Garden,1,2023-08-12,217.65,2023.0,8.0,12.0,Saturday 
63480,INV00013451,CUST02618,Customer 2618,India,PROD00186,Product 186,Toys,4,2023-05-30,679.4,2023.0,5.0,30.0,Tuesday  
63481,INV00013452,CUST00373,Customer 373,India,PROD00196,Product 196,Books,2,2023-11-22,298.58,2023.0,11.0,22.0,Wednesday
63482,INV00013453,CUST00950,Customer 950,Australia,PROD00058,Product 58,Food & Beverages,1,2024-07-26,253.25,2024.0,7.0,26.0,Friday   
63483,INV00013454,CUST00035,Customer 35,Germany,PROD00069,Product 69,Sports,9,2023-08-14,1785.51,2023.0,8.0,14.0,Monday   
63484,INV00013455,CUST04951,Customer 4951,Canada,PROD00035,Product 35,Food & Beverages,6,2024-10-23,2398.74,2024.0,10.0,23.0,Wednesday
63485,INV00013456,CUST01353,Customer 1353,France,PROD00051,Product 51,Sports,1,2023-07-14,117.23,2023.0,7.0,14.0,Friday   
63486,INV00013457,CUST04150,Customer 4150,USA,PROD00126,Product 126,Clothing,6,2022-06-29,1704.06,2022.0,6.0,29.0,Wednesday
63487,INV00013458,CUST03432,Customer 3432,France,PROD00144,Product 144,Toys,4,2023-05-29,1262.44,2023.0,5.0,29.0,Monday   
63488,INV00013459,CUST02740,Customer 2740,UK,PROD00094,Product 94,Sports,7,2023-10-17,3204.53,2023.0,10.0,17.0,Tuesday  
63489,INV00013460,CUST01965,Customer 1965,UK,PROD00131,Product 131,Sports,10,2023-07-12,1285.1,2023.0,7.0,12.0,Wednesday
63490,INV00013461,CUST04546,Customer 4546,Canada,PROD00017,Product 17,Electronics,3,2024-04-09,92.07,2024.0,4.0,9.0,Tuesday  
63491,INV00013462,CUST04560,Customer 4560,France,PROD00067,Product 67,Clothing,4,2024-12-28,390.08,2024.0,12.0,28.0,Saturday 
63492,INV00013463,CUST04619,Customer 4619,UK,PROD00200,Product 200,Electronics,5,2023-11-16,2004.3,2023.0,11.0,16.0,Thursday 
63493,INV00013464,CUST04341,Customer 4341,India,PROD00100,Product 100,Clothing,9,2024-08-07,4406.22,2024.0,8.0,7.0,Wednesday
63494,INV00013465,CUST00347,Customer 347,France,PROD00012,Product 12,Home & Garden,6,2023-07-22,392.46,2023.0,7.0,22.0,Saturday 
63495,INV00013466,CUST04001,Customer 4001,USA,PROD00183,Product 183,Food & Beverages,4,2022-12-13,1202.24,2022.0,12.0,13.0,Tuesday  
63496,INV00013467,CUST04298,Customer 4298,India,PROD00001,Product 1,Toys,10,2024-01-21,693.2,2024.0,1.0,21.0,Sunday   
63497,INV00013468,CUST01031,Customer 1031,Canada,PROD00104,Product 104,Electronics,7,2024-05-15,743.4,2024.0,5.0,15.0,Wednesday
63498,INV00013469,CUST00008,Customer 8,Australia,PROD00148,Product 148,Sports,1,2023-10-06,470.13,2023.0,10.0,6.0,Friday   
63499,INV00013470,CUST02491,Customer 2491,India,PROD00065,Product 65,Books,6,2024-02-04,765.12,2024.0,2.0,4.0,Sunday   
63500,INV00013471,CUST00215,Customer 215,France,PROD00027,Product 27,Electronics,6,2024-03-08,956.58,2024.0,3.0,8.0,Friday   
63501,INV00013472,CUST00128,Customer 128,Germany,PROD00086,Product 86,Sports,7,2023-08-31,2576.56,2023.0,8.0,31.0,Thursday 
63502,INV00013473,CUST02843,Customer 2843,UK,PROD00083,Product 83,Clothing,10,2024-12-09,1938.1,2024.0,12.0,9.0,Monday   
63503,INV00013474,CUST00319,Customer 319,Australia,PROD00166,Product 166,Beauty,6,2023-11-16,710.64,2023.0,11.0,16.0,Thursday 
63504,INV00013475,CUST04382,Customer 4382,UK,PROD00102,Product 102,Home & Garden,3,2024-11-29,296.88,2024.0,11.0,29.0,Friday   
63505,INV00013476,CUST01342,Customer 1342,UK,PROD00052,Product 52,Books,5,2023-02-24,2201.35,2023.0,2.0,24.0,Friday   
63506,INV00013477,CUST01489,Customer 1489,Australia,PROD00011,Product 11,Sports,4,2023-05-31,1610.96,2023.0,5.0,31.0,Wednesday
63507,INV00013478,CUST00149,Customer 149,India,PROD00016,Product 16,Clothing,4,2023-11-23,81.08,2023.0,11.0,23.0,Thursday 
63508,INV00013479,CUST00525,Customer 525,UK,PROD00147,Product 147,Electronics,1,2023-04-04,273.29,2023.0,4.0,4.0,Tuesday  
63509,INV00013480,CUST03520,Customer 3520,France,PROD00145,Product 145,Books,2,2023-08-16,391.76,2023.0,8.0,16.0,Wednesday
63510,INV00013481,CUST02018,Customer 2018,USA,PROD00098,Product 98,Food & Beverages,4,2024-12-18,224.2,2024.0,12.0,18.0,Wednesday
63511,INV00013482,CUST02785,Customer 2785,USA,PROD00152,Product 152,Clothing,2,2022-12-24,742.02,2022.0,12.0,24.0,Saturday 
63512,INV00013483,CUST02468,Customer 2468,Australia,PROD00184,Product 184,Home & Garden,1,2023-05-28,299.43,2023.0,5.0,28.0,Sunday   
63513,INV00013484,CUST01262,Customer 1262,Germany,PROD00141,Product 141,Books,2,2023-10-05,628.96,2023.0,10.0,5.0,Thursday 
63514,INV00013485,CUST01095,Customer 1095,UK,PROD00037,Product 37,Electronics,3,2023-03-24,1267.26,2023.0,3.0,24.0,Friday   
63515,INV00013486,CUST04537,Customer 4537,Canada,PROD00106,Product 106,Toys,2,2024-08-16,83.3,2024.0,8.0,16.0,Friday   
63516,INV00013487,CUST02209,Customer 2209,USA,PROD00001,Product 1,Toys,5,2023-05-15,346.6,2023.0,5.0,15.0,Monday   
63517,INV00013488,CUST02703,Customer 2703,UK,PROD00077,Product 77,Beauty,3,2022-08-09,543.45,2022.0,8.0,9.0,Tuesday  
63518,INV00013489,CUST02141,Customer 2141,Canada,PROD00189,Product 189,Electronics,3,2024-07-11,747.84,2024.0,7.0,11.0,Thursday 
63519,INV00013490,CUST01400,Customer 1400,India,PROD00074,Product 74,Home & Garden,1,2023-04-23,439.6,2023.0,4.0,23.0,Sunday   
63520,INV00013491,CUST01218,Customer 1218,UK,PROD00060,Product 60,Sports,3,2024-10-27,479.61,2024.0,10.0,27.0,Sunday   
63521,INV00013492,CUST00457,Customer 457,Canada,PROD00004,Product 4,Beauty,2,2022-08-24,711.4,2022.0,8.0,24.0,Wednesday
63522,INV00013493,CUST01563,Customer 1563,Germany,PROD00034,Product 34,Clothing,9,2024-01-13,599.13,2024.0,1.0,13.0,Saturday 
63523,INV00013494,CUST04945,Customer 4945,Germany,PROD00044,Product 44,Home & Garden,3,2024-01-25,652.95,2024.0,1.0,25.0,Thursday 
63524,INV00013495,CUST02169,Customer 2169,USA,PROD00170,Product 170,Food & Beverages,6,2023-07-05,635.94,2023.0,7.0,5.0,Wednesday
63525,INV00013496,CUST00503,Customer 503,Germany,PROD00165,Product 165,Toys,8,2024-06-16,3985.2,2024.0,6.0,16.0,Sunday   
63526,INV00013497,CUST04647,Customer 4647,Germany,PROD00025,Product 25,Home & Garden,4,2024-06-16,881.96,2024.0,6.0,16.0,Sunday   
63527,INV00013498,CUST02750,Customer 2750,Germany,PROD00059,Product 59,Sports,3,2024-08-02,120.27,2024.0,8.0,2.0,Friday   
63528,INV00013499,CUST04950,Customer 4950,UK,PROD00083,Product 83,Clothing,7,2024-12-17,1356.67,2024.0,12.0,17.0,Tuesday  
63529,INV00013500,CUST00955,Customer 955,Canada,PROD00163,Product 163,Food & Beverages,7,2023-11-22,1811.6,2023.0,11.0,22.0,Wednesday
63530,INV00013501,CUST01506,Customer 1506,Canada,PROD00151,Product 151,Clothing,9,2023-10-14,2794.86,2023.0,10.0,14.0,Saturday 
63531,INV00013502,CUST02252,Customer 2252,USA,PROD00105,Product 105,Electronics,8,2024-08-19,2098.0,2024.0,8.0,19.0,Monday   
63532,INV00013503,CUST03079,Customer 3079,Canada,PROD00074,Product 74,Home & Garden,9,2022-06-05,3956.4,2022.0,6.0,5.0,Sunday   
63533,INV00013504,CUST04884,Customer 4884,Canada,PROD00117,Product 117,Electronics,10,2023-09-13,388.3,2023.0,9.0,13.0,Wednesday
63534,INV00013505,CUST02973,Customer 2973,France,PROD00056,Product 56,Toys,2,2023-07-28,323.38,2023.0,7.0,28.0,Friday   
63535,INV00013506,CUST02254,Customer 2254,USA,PROD00001,Product 1,Toys,1,2023-03-01,69.32,2023.0,3.0,1.0,Wednesday
63536,INV00013507,CUST03809,Customer 3809,India,PROD00011,Product 11,Sports,1,2024-04-07,402.74,2024.0,4.0,7.0,Sunday   
63537,INV00013508,CUST03213,Customer 3213,UK,PROD00063,Product 63,Toys,7,2023-03-18,3437.28,2023.0,3.0,18.0,Saturday 
63538,INV00013509,CUST00449,Customer 449,Germany,PROD00033,Product 33,Beauty,4,2023-11-11,1568.68,2023.0,11.0,11.0,Saturday 
63539,INV00013510,CUST01000,Customer 1000,Canada,PROD00185,Product 185,Clothing,6,2024-12-29,1135.44,2024.0,12.0,29.0,Sunday   
63540,INV00013511,CUST03466,Customer 3466,Canada,PROD00121,Product 121,Books,7,2023-01-31,354.13,2023.0,1.0,31.0,Tuesday  
63541,INV00013512,CUST00565,Customer 565,UK,PROD00126,Product 126,Clothing,4,2024-12-09,1136.04,2024.0,12.0,9.0,Monday   
63542,INV00013513,CUST03518,Customer 3518,Canada,PROD00048,Product 48,Clothing,3,2024-06-09,1442.85,2024.0,6.0,9.0,Sunday   
63543,INV00013514,CUST02388,Customer 2388,Germany,PROD00083,Product 83,Clothing,10,2024-08-12,1938.1,2024.0,8.0,12.0,Monday   
63544,INV00013515,CUST04467,Customer 4467,France,PROD00147,Product 147,Electronics,8,2024-01-19,2186.32,2024.0,1.0,19.0,Friday   
63545,INV00013516,CUST03727,Customer 3727,India,PROD00051,Product 51,Sports,3,2023-10-03,351.69,2023.0,10.0,3.0,Tuesday  
63546,INV00013517,CUST02464,Customer 2464,France,PROD00050,Product 50,Home & Garden,3,2024-02-13,1429.41,2024.0,2.0,13.0,Tuesday  
63547,INV00013518,CUST00525,Customer 525,UK,PROD00072,Product 72,Electronics,3,2024-03-04,1403.46,2024.0,3.0,4.0,Monday   
63548,INV00013519,CUST04867,Customer 4867,Australia,PROD00041,Product 41,Food & Beverages,3,2023-01-28,1063.71,2023.0,1.0,28.0,Saturday 
63549,INV00013520,CUST01316,Customer 1316,Germany,PROD00136,Product 136,Home & Garden,4,2023-06-11,1232.28,2023.0,6.0,11.0,Sunday   
63550,INV00013521,CUST04277,Customer 4277,France,PROD00185,Product 185,Clothing,2,2024-09-03,378.48,2024.0,9.0,3.0,Tuesday  
63551,INV00013522,CUST01613,Customer 1613,USA,PROD00129,Product 129,Toys,3,2023-05-22,881.58,2023.0,5.0,22.0,Monday   
63552,INV00013523,CUST01339,Customer 1339,Canada,PROD00056,Product 56,Toys,10,2023-04-30,1616.9,2023.0,4.0,30.0,Sunday   
63553,INV00013524,CUST00229,Customer 229,Australia,PROD00099,Product 99,Food & Beverages,8,2023-03-26,2209.2,2023.0,3.0,26.0,Sunday   
63554,INV00013525,CUST00225,Customer 225,France,PROD00198,Product 198,Books,1,2023-08-30,216.61,2023.0,8.0,30.0,Wednesday
63555,INV00013526,CUST00786,Customer 786,Germany,PROD00072,Product 72,Electronics,2,2023-08-19,935.64,2023.0,8.0,19.0,Saturday 
63556,INV00013527,CUST01408,Customer 1408,USA,PROD00080,Product 80,Electronics,3,2023-07-13,1021.14,2023.0,7.0,13.0,Thursday 
63557,INV00013528,CUST01520,Customer 1520,Canada,PROD00152,Product 152,Clothing,5,2023-06-07,1855.05,2023.0,6.0,7.0,Wednesday
63558,INV00013529,CUST03029,Customer 3029,Australia,PROD00100,Product 100,Clothing,1,2023-12-13,489.58,2023.0,12.0,13.0,Wednesday
63559,INV00013530,CUST04280,Customer 4280,India,PROD00171,Product 171,Beauty,10,2024-09-05,3287.3,2024.0,9.0,5.0,Thursday 
63560,INV00013531,CUST01807,Customer 1807,UK,PROD00148,Product 148,Sports,4,2024-06-06,1880.52,2024.0,6.0,6.0,Thursday 
63561,INV00013532,CUST02855,Customer 2855,Australia,PROD00009,Product 9,Sports,7,2023-02-02,659.4,2023.0,2.0,2.0,Thursday 
63562,INV00013533,CUST01281,Customer 1281,India,PROD00178,Product 178,Home & Garden,4,2024-02-22,172.76,2024.0,2.0,22.0,Thursday 
63563,INV00013534,CUST01611,Customer 1611,Canada,PROD00165,Product 165,Toys,5,2024-04-09,2490.75,2024.0,4.0,9.0,Tuesday  
63564,INV00013535,CUST00926,Customer 926,Germany,PROD00091,Product 91,Home & Garden,6,2023-03-03,2971.38,2023.0,3.0,3.0,Friday   
63565,INV00013536,CUST04529,Customer 4529,India,PROD00187,Product 187,Beauty,4,2024-09-29,1772.24,2024.0,9.0,29.0,Sunday   
63566,INV00013537,CUST01698,Customer 1698,Germany,PROD00184,Product 184,Home & Garden,8,2024-12-26,2395.44,2024.0,12.0,26.0,Thursday 
63567,INV00013538,CUST04166,Customer 4166,Australia,PROD00165,Product 165,Toys,6,2024-06-09,2988.9,2024.0,6.0,9.0,Sunday   
63568,INV00013539,CUST00653,Customer 653,France,PROD00188,Product 188,Electronics,10,2024-12-02,1947.3,2024.0,12.0,2.0,Monday   
63569,INV00013540,CUST00178,Customer 178,Australia,PROD00088,Product 88,Home & Garden,1,2023-06-09,391.59,2023.0,6.0,9.0,Friday   
63570,INV00013541,CUST04746,Customer 4746,France,PROD00164,Product 164,Home & Garden,5,2024-12-21,1110.0,2024.0,12.0,21.0,Saturday 
63571,INV00013542,CUST02788,Customer 2788,India,PROD00144,Product 144,Toys,6,2024-01-05,1893.66,2024.0,1.0,5.0,Friday   
63572,INV00013543,CUST04673,Customer 4673,Australia,PROD00089,Product 89,Toys,9,2022-05-20,3543.39,2022.0,5.0,20.0,Friday   
63573,INV00013544,CUST01517,Customer 1517,USA,PROD00089,Product 89,Toys,3,2024-03-23,1181.13,2024.0,3.0,23.0,Saturday 
63574,INV00013545,CUST01844,Customer 1844,UK,PROD00047,Product 47,Books,1,2023-03-16,63.65,2023.0,3.0,16.0,Thursday 
63575,INV00013546,CUST00047,Customer 47,Australia,PROD00124,Product 124,Sports,9,2022-11-10,3180.42,2022.0,11.0,10.0,Thursday 
63576,INV00013547,CUST03452,Customer 3452,Germany,PROD00018,Product 18,Clothing,7,2024-01-19,527.59,2024.0,1.0,19.0,Friday   
63577,INV00013548,CUST04940,Customer 4940,Canada,PROD00078,Product 78,Books,5,2024-12-24,232.7,2024.0,12.0,24.0,Tuesday  
63578,INV00013549,CUST03227,Customer 3227,Australia,PROD00175,Product 175,Food & Beverages,5,2023-12-21,98.0,2023.0,12.0,21.0,Thursday 
63579,INV00013550,CUST03821,Customer 3821,Australia,PROD00185,Product 185,Clothing,3,2024-01-27,567.72,2024.0,1.0,27.0,Saturday 
63580,INV00013551,CUST00803,Customer 803,Germany,PROD00069,Product 69,Sports,4,2024-06-04,793.56,2024.0,6.0,4.0,Tuesday  
63581,INV00013552,CUST03005,Customer 3005,India,PROD00166,Product 166,Beauty,6,2023-07-24,710.64,2023.0,7.0,24.0,Monday   
63582,INV00013553,CUST00339,Customer 339,USA,PROD00143,Product 143,Home & Garden,10,2024-04-21,299.9,2024.0,4.0,21.0,Sunday   
63583,INV00013554,CUST01118,Customer 1118,UK,PROD00171,Product 171,Beauty,3,2024-08-31,986.19,2024.0,8.0,31.0,Saturday 
63584,INV00013555,CUST03753,Customer 3753,India,PROD00170,Product 170,Food & Beverages,3,2022-10-11,317.97,2022.0,10.0,11.0,Tuesday  
63585,INV00013556,CUST02728,Customer 2728,India,PROD00034,Product 34,Clothing,6,2024-10-30,399.42,2024.0,10.0,30.0,Wednesday
63586,INV00013557,CUST02165,Customer 2165,Australia,PROD00161,Product 161,Electronics,2,2022-10-18,862.7,2022.0,10.0,18.0,Tuesday  
63587,INV00013558,CUST00509,Customer 509,France,PROD00193,Product 193,Beauty,6,2024-12-07,1555.44,2024.0,12.0,7.0,Saturday 
63588,INV00013559,CUST02909,Customer 2909,India,PROD00190,Product 190,Home & Garden,3,2023-09-24,435.72,2023.0,9.0,24.0,Sunday   
63589,INV00013560,CUST02485,Customer 2485,UK,PROD00019,Product 19,Clothing,7,2022-10-09,774.41,2022.0,10.0,9.0,Sunday   
63590,INV00013561,CUST03344,Customer 3344,Canada,PROD00115,Product 115,Sports,9,2024-07-04,811.71,2024.0,7.0,4.0,Thursday 
63591,INV00013562,CUST00215,Customer 215,France,PROD00166,Product 166,Beauty,5,2024-07-04,592.2,2024.0,7.0,4.0,Thursday 
63592,INV00013563,CUST00405,Customer 405,France,PROD00190,Product 190,Home & Garden,10,2023-09-22,1452.4,2023.0,9.0,22.0,Friday   
63593,INV00013564,CUST03296,Customer 3296,India,PROD00078,Product 78,Books,1,2024-04-29,46.54,2024.0,4.0,29.0,Monday   
63594,INV00013565,CUST02035,Customer 2035,USA,PROD00052,Product 52,Books,5,2024-02-14,2201.35,2024.0,2.0,14.0,Wednesday
63595,INV00013566,CUST01397,Customer 1397,France,PROD00074,Product 74,Home & Garden,6,2024-11-25,2637.6,2024.0,11.0,25.0,Monday   
63596,INV00013567,CUST01627,Customer 1627,USA,PROD00184,Product 184,Home & Garden,1,2022-09-27,299.43,2022.0,9.0,27.0,Tuesday  
63597,INV00013568,CUST03524,Customer 3524,France,PROD00082,Product 82,Books,4,2023-01-28,426.68,2023.0,1.0,28.0,Saturday 
63598,INV00013569,CUST01149,Customer 1149,India,PROD00105,Product 105,Electronics,2,2024-03-12,524.5,2024.0,3.0,12.0,Tuesday  
63599,INV00013570,CUST02417,Customer 2417,France,PROD00057,Product 57,Clothing,1,2023-08-12,409.12,2023.0,8.0,12.0,Saturday 
63600,INV00013571,CUST01702,Customer 1702,UK,PROD00123,Product 123,Beauty,6,2022-07-04,1935.66,2022.0,7.0,4.0,Monday   
63601,INV00013572,CUST01224,Customer 1224,Australia,PROD00183,Product 183,Food & Beverages,4,2023-08-19,1202.24,2023.0,8.0,19.0,Saturday 
63602,INV00013573,CUST00982,Customer 982,France,PROD00012,Product 12,Home & Garden,2,2024-09-02,130.82,2024.0,9.0,2.0,Monday   
63603,INV00013574,CUST02746,Customer 2746,India,PROD00174,Product 174,Sports,9,2023-12-16,4105.8,2023.0,12.0,16.0,Saturday 
63604,INV00013575,CUST02028,Customer 2028,Canada,PROD00167,Product 167,Books,10,2022-03-03,2757.0,2022.0,3.0,3.0,Thursday 
63605,INV00013576,CUST02992,Customer 2992,France,PROD00062,Product 62,Books,2,2024-11-01,852.18,2024.0,11.0,1.0,Friday   
63606,INV00013577,CUST01527,Customer 1527,Australia,PROD00042,Product 42,Home & Garden,3,2023-09-23,808.41,2023.0,9.0,23.0,Saturday 
63607,INV00013578,CUST03292,Customer 3292,Australia,PROD00071,Product 71,Food & Beverages,8,2024-08-20,1670.16,2024.0,8.0,20.0,Tuesday  
63608,INV00013579,CUST02308,Customer 2308,Germany,PROD00113,Product 113,Toys,8,2024-04-30,610.0,2024.0,4.0,30.0,Tuesday  
63609,INV00013580,CUST00506,Customer 506,USA,PROD00112,Product 112,Sports,7,2024-08-10,2425.08,2024.0,8.0,10.0,Saturday 
63610,INV00013581,CUST02380,Customer 2380,UK,PROD00073,Product 73,Food & Beverages,9,2023-02-27,1963.08,2023.0,2.0,27.0,Monday   
63611,INV00013582,CUST03389,Customer 3389,India,PROD00161,Product 161,Electronics,4,2024-11-08,1725.4,2024.0,11.0,8.0,Friday   
63612,INV00013583,CUST00304,Customer 304,Australia,PROD00120,Product 120,Electronics,1,2024-05-23,231.72,2024.0,5.0,23.0,Thursday 
63613,INV00013584,CUST03770,Customer 3770,France,PROD00135,Product 135,Food & Beverages,1,2022-07-09,227.3,2022.0,7.0,9.0,Saturday 
63614,INV00013585,CUST00567,Customer 567,India,PROD00188,Product 188,Electronics,2,2022-07-21,389.46,2022.0,7.0,21.0,Thursday 
63615,INV00013586,CUST01108,Customer 1108,UK,PROD00076,Product 76,Toys,9,2023-08-31,1145.97,2023.0,8.0,31.0,Thursday 
63616,INV00013587,CUST00076,Customer 76,Germany,PROD00096,Product 96,Clothing,10,2023-04-30,2278.1,2023.0,4.0,30.0,Sunday   
63617,INV00013588,CUST02436,Customer 2436,Australia,PROD00033,Product 33,Beauty,2,2022-06-30,784.34,2022.0,6.0,30.0,Thursday 
63618,INV00013589,CUST04172,Customer 4172,India,PROD00124,Product 124,Sports,10,2023-09-10,3533.8,2023.0,9.0,10.0,Sunday   
63619,INV00013590,CUST00162,Customer 162,India,PROD00007,Product 7,Sports,5,2023-06-03,1135.8,2023.0,6.0,3.0,Saturday 
63620,INV00013591,CUST04786,Customer 4786,USA,PROD00018,Product 18,Clothing,1,2024-10-02,75.37,2024.0,10.0,2.0,Wednesday
63621,INV00013592,CUST00506,Customer 506,USA,PROD00113,Product 113,Toys,4,2023-02-07,305.0,2023.0,2.0,7.0,Tuesday  
63622,INV00013593,CUST00585,Customer 585,Australia,PROD00188,Product 188,Electronics,5,2024-09-07,973.65,2024.0,9.0,7.0,Saturday 
63623,INV00013594,CUST04670,Customer 4670,India,PROD00045,Product 45,Sports,5,2022-09-03,789.35,2022.0,9.0,3.0,Saturday 
63624,INV00013595,CUST04657,Customer 4657,USA,PROD00154,Product 154,Beauty,1,2022-12-02,334.17,2022.0,12.0,2.0,Friday   
63625,INV00013596,CUST03394,Customer 3394,Australia,PROD00075,Product 75,Food & Beverages,5,2022-08-21,1523.6,2022.0,8.0,21.0,Sunday   
63626,INV00013597,CUST00702,Customer 702,Germany,PROD00034,Product 34,Clothing,1,2022-10-10,66.57,2022.0,10.0,10.0,Monday   
63627,INV00013598,CUST03756,Customer 3756,France,PROD00011,Product 11,Sports,5,2024-09-25,2013.7,2024.0,9.0,25.0,Wednesday
63628,INV00013599,CUST01696,Customer 1696,France,PROD00020,Product 20,Sports,6,2022-04-06,2005.5,2022.0,4.0,6.0,Wednesday
63629,INV00013600,CUST03035,Customer 3035,India,PROD00003,Product 3,Clothing,2,2023-07-18,782.92,2023.0,7.0,18.0,Tuesday  
63630,INV00013601,CUST02986,Customer 2986,USA,PROD00187,Product 187,Beauty,9,2023-11-17,3987.54,2023.0,11.0,17.0,Friday   
63631,INV00013602,CUST03734,Customer 3734,France,PROD00141,Product 141,Books,1,2023-10-02,314.48,2023.0,10.0,2.0,Monday   
63632,INV00013603,CUST03171,Customer 3171,USA,PROD00107,Product 107,Sports,7,2023-01-16,2132.97,2023.0,1.0,16.0,Monday   
63633,INV00013604,CUST03645,Customer 3645,Canada,PROD00092,Product 92,Food & Beverages,2,2024-06-30,332.0,2024.0,6.0,30.0,Sunday   
63634,INV00013605,CUST02190,Customer 2190,France,PROD00030,Product 30,Clothing,9,2023-06-21,1770.12,2023.0,6.0,21.0,Wednesday
63635,INV00013606,CUST01868,Customer 1868,Canada,PROD00089,Product 89,Toys,6,2022-08-20,2362.26,2022.0,8.0,20.0,Saturday 
63636,INV00013607,CUST03303,Customer 3303,Australia,PROD00006,Product 6,Clothing,6,2024-01-06,2918.1,2024.0,1.0,6.0,Saturday 
63637,INV00013608,CUST00987,Customer 987,UK,PROD00069,Product 69,Sports,3,2024-05-04,595.17,2024.0,5.0,4.0,Saturday 
63638,INV00013609,CUST03751,Customer 3751,Canada,PROD00122,Product 122,Beauty,3,2022-05-29,836.76,2022.0,5.0,29.0,Sunday   
