customer_id,recency,frequency,monetary,cluster,cluster_name,pca1,pca2
CUST01649,4,11,8758.78,2,Potential Loyalists,0.012320387587528868,-1.0789348272332449
CUST01650,34,14,16458.11,0,Champions,1.3848100127555387,-0.11883160827556234
CUST01651,208,7,8678.39,4,Lost Customers,-1.681195665165089,0.6320338048948821
CUST01652,16,12,13497.78,2,Potential Loyalists,0.7085964643646598,-0.6089665597734745
CUST01653,158,15,18445.51,0,Champions,1.2988191246506922,1.2782345951441656
CUST01654,0,9,9063.73,1,Low Spenders,-0.3510761287278771,-1.2365036503433964
CUST01655,14,10,9140.43,2,Potential Loyalists,-0.19358107680311074,-1.0269297998488018
CUST01656,26,14,18006.23,0,Champions,1.5944470319953445,-0.10391141874502802
CUST01657,75,10,15487.37,2,Potential Loyalists,0.27290720540416413,-0.05098586692746671
CUST01658,25,14,19445.12,0,Champions,1.7623304874314318,-0.02728073364078096
CUST01659,252,6,6520.25,3,Lost Customers,-2.318479798934988,0.8631512328153393
CUST01660,176,12,15271.74,4,Lost Customers,0.24007498456065762,1.0579458055140996
CUST01661,273,11,15785.96,4,Lost Customers,-0.31523903407799836,1.966384350878849
CUST01662,82,7,13755.84,1,Low Spenders,-0.5756764795073639,-0.29196868563316103
CUST01663,15,16,16794.26,0,Champions,1.9175011704082614,-0.14708397597894934
CUST01664,86,11,10970.42,2,Potential Loyalists,-0.079620924476568,-0.14644796931112677
CUST01665,40,7,8449.97,1,Low Spenders,-1.0033306772133777,-1.0201132602781526
CUST01666,245,4,3749.81,3,Lost Customers,-3.019176182836066,0.49169467571425324
CUST01667,69,7,9461.04,1,Low Spenders,-1.0098054027663126,-0.6765891114406468
CUST01668,7,19,22113.88,0,Champions,3.1784698763120067,0.2995560134346617
CUST01669,45,12,18407.42,2,Potential Loyalists,1.145638614128196,-0.03139309678191219
CUST01670,10,13,19428.26,0,Champions,1.6158326616573535,-0.24301469326700229
CUST01671,90,8,4568.19,1,Low Spenders,-1.4469933065602885,-0.6970924112448628
CUST01672,41,11,13873.41,2,Potential Loyalists,0.43916630519115235,-0.411034195603294
CUST01673,54,11,19690.16,2,Potential Loyalists,1.0464383317900192,0.0649559769771793
CUST01674,84,13,13178.11,2,Potential Loyalists,0.5947610758515077,0.1034508371053284
CUST01675,87,8,11407.78,1,Low Spenders,-0.6563254966577261,-0.3157377181789062
CUST01676,35,8,4899.92,1,Low Spenders,-1.1788269813454155,-1.2135691809091926
CUST01677,46,10,10125.69,2,Potential Loyalists,-0.21556081803050245,-0.6556973964332122
CUST01678,150,4,6424.3,1,Low Spenders,-2.316904572803839,-0.27423862119546527
CUST01679,53,9,16845.89,2,Potential Loyalists,0.3122052183402316,-0.25241744070776284
CUST01680,52,8,11103.04,1,Low Spenders,-0.5443583183966493,-0.675373085650721
CUST01681,289,10,16460.6,4,Lost Customers,-0.512946321504552,2.09449443069318
CUST01682,30,17,23365.7,0,Champions,2.8096741644137273,0.46215194810293003
CUST01683,91,8,13782.49,2,Potential Loyalists,-0.4029273700519756,-0.13416248488058405
CUST01684,292,7,10220.75,3,Lost Customers,-1.8576561179865678,1.5438458333937772
CUST01685,12,11,18875.57,2,Potential Loyalists,1.1297300634302434,-0.3935561417483779
CUST01686,160,13,15192.82,4,Lost Customers,0.5055537556244237,0.9655995717838082
CUST01687,12,10,12621.84,2,Potential Loyalists,0.21085719086072907,-0.8374297094165298
CUST01688,227,14,15495.95,4,Lost Customers,0.46676016861347597,1.7056539702398255
CUST01689,137,12,17845.77,4,Lost Customers,0.696300878118932,0.8321260765051601
CUST01690,22,16,19107.09,0,Champions,2.1512908142496574,0.0600340618063882
CUST01691,12,9,10504.1,2,Potential Loyalists,-0.23748896008004097,-1.0330005345796005
CUST01692,25,7,9498.34,1,Low Spenders,-0.821220088303657,-1.1034634719619987
CUST01693,16,10,14860.88,2,Potential Loyalists,0.44882095705376773,-0.6639993780825897
CUST01694,110,5,6983.34,1,Low Spenders,-1.8782987902909312,-0.5623471375916176
CUST01695,300,14,15852.04,4,Lost Customers,0.2014303877581725,2.438970272438961
CUST01696,52,9,15460.79,2,Potential Loyalists,0.15882030595812877,-0.3453240276488844
CUST01697,58,15,21530.69,0,Champions,2.0687604125905796,0.48819401652566746
CUST01698,5,10,13586.43,2,Potential Loyalists,0.349919920453621,-0.8477889604685812
CUST01699,47,10,17343.27,2,Potential Loyalists,0.6013502859925904,-0.21263987111795585
CUST01700,55,6,10030.05,1,Low Spenders,-1.0938419092345146,-0.8473979833296461
CUST01701,52,6,10832.76,1,Low Spenders,-0.9899536503623299,-0.8284653126027368
CUST01702,34,9,11698.54,2,Potential Loyalists,-0.1937756596710908,-0.7467359118189452
CUST01703,44,13,19227.09,0,Champions,1.4505007326656227,0.07649595767030261
CUST01704,83,13,19397.7,0,Champions,1.306516034383719,0.4670892086628897
CUST01705,48,9,11589.2,2,Potential Loyalists,-0.2648688607786749,-0.6167639388601142
CUST01706,36,8,13025.73,2,Potential Loyalists,-0.25859200942494537,-0.7159863787375149
CUST01707,40,15,25027.14,0,Champions,2.5419431152575998,0.5225556997534087
CUST01708,21,13,12740.42,2,Potential Loyalists,0.8089118248106755,-0.5372384628525544
CUST01709,13,8,12537.69,2,Potential Loyalists,-0.21775283883583577,-0.9695951025654435
CUST01710,93,11,16165.55,2,Potential Loyalists,0.48207066539238774,0.23370796139039182
CUST01711,30,8,19467.55,2,Potential Loyalists,0.4993926656131452,-0.3877694204152862
CUST01712,78,16,23918.42,0,Champions,2.4640299222140736,0.8950252593941427
CUST01713,9,14,21001.64,0,Champions,2.006439836483311,-0.08987691721403296
CUST01714,169,10,17004.64,4,Lost Customers,0.05169652371538675,0.9568457223002406
CUST01715,89,10,12051.14,2,Potential Loyalists,-0.17666627368268326,-0.12074259520164907
CUST01716,20,5,4918.08,1,Low Spenders,-1.7361879931870325,-1.5640667865946323
CUST01717,133,12,16259.08,4,Lost Customers,0.5325510502706454,0.6978593539017027
CUST01718,60,8,7001.42,1,Low Spenders,-1.0444916840200293,-0.8435917727566182
CUST01719,47,9,13603.47,2,Potential Loyalists,-0.03152788124539529,-0.5055905126025825
CUST01720,31,8,18455.66,2,Potential Loyalists,0.3800864335589988,-0.438765306825709
CUST01721,31,16,16669.62,0,Champions,1.8362882021904188,0.00147463277864216
CUST01722,285,8,10341.76,3,Lost Customers,-1.6071388139058547,1.5512755759638233
CUST01723,80,9,15909.81,2,Potential Loyalists,0.09259411932170042,-0.04529494101022401
CUST01724,90,9,10736.08,1,Low Spenders,-0.5378859348224042,-0.25837221856471515
CUST01725,25,12,18251.77,2,Potential Loyalists,1.2117230299688708,-0.23578915176447873
CUST01726,47,11,21637.2,0,Champions,1.29726849255759,0.11357777505100043
CUST01727,215,9,11103.03,4,Lost Customers,-1.0198388687241395,0.9827303774799866
CUST01728,76,12,13078.28,2,Potential Loyalists,0.40949712862970555,-0.048996116844838615
CUST01729,47,8,12358.09,1,Low Spenders,-0.3806308785808491,-0.6487895040688276
CUST01730,101,9,15777.13,2,Potential Loyalists,-0.010481456558513591,0.15154390424319225
CUST01731,117,17,32502.97,0,Champions,3.4846722035787394,1.8591795452361137
CUST01732,15,6,5921.06,1,Low Spenders,-1.393713441640667,-1.484183111214098
CUST01733,86,8,13308.69,1,Low Spenders,-0.43588080293844345,-0.2113698206799972
CUST01734,10,14,13741.29,2,Potential Loyalists,1.1762838685670514,-0.515996958768279
CUST01735,11,12,20646.55,0,Champions,1.5428170025191315,-0.22855551740056163
CUST01736,62,18,24763.02,0,Champions,3.0419956130542505,0.9265552623113747
CUST01737,19,7,5533.9,1,Low Spenders,-1.2470930633605462,-1.3999827671657528
CUST01738,68,4,5205.68,1,Low Spenders,-2.1119933441993792,-1.1471098636633883
CUST01739,43,9,9494.58,1,Low Spenders,-0.48221324261576937,-0.7912766480059539
CUST01740,163,8,13851.33,4,Lost Customers,-0.6967462677627689,0.5721562789629449
CUST01741,55,12,17858.55,2,Potential Loyalists,1.0413010830056448,0.033181511113525394
CUST01742,84,11,15991.87,2,Potential Loyalists,0.5000184370915441,0.13550789484582196
CUST01743,57,6,5978.45,1,Low Spenders,-1.5631472658916772,-1.071129235043491
CUST01744,24,9,9686.27,1,Low Spenders,-0.3808036318094859,-0.9650676820719959
CUST01745,58,10,24176.3,0,Champions,1.3326175575959902,0.30485715699055815
CUST01746,28,9,10115.88,1,Low Spenders,-0.3486878405672327,-0.9002658608096394
CUST01747,333,9,15935.48,4,Lost Customers,-0.9644515856557688,2.423649654779888
CUST01748,130,7,7906.58,1,Low Spenders,-1.442211904704396,-0.17500302020404762
CUST01749,96,10,6675.73,1,Low Spenders,-0.8175214820519981,-0.37518541153763857
CUST01750,100,10,17782.48,2,Potential Loyalists,0.42926834867563357,0.33061485123707784
CUST01751,5,7,9969.12,1,Low Spenders,-0.6838704967179022,-1.2702520165329205
CUST01752,4,10,10375.69,2,Potential Loyalists,-0.011157081143954067,-1.050297219277134
CUST01753,3,7,16734.35,2,Potential Loyalists,0.09414823391100802,-0.8836089175602421
CUST01754,24,11,10559.45,2,Potential Loyalists,0.1333800092357547,-0.7757805601960771
CUST01755,24,12,14111.97,2,Potential Loyalists,0.744952456579197,-0.4940732093423157
CUST01756,27,12,20796.5,0,Champions,1.4928424880915634,-0.0635119920777777
CUST01757,137,10,12540.36,4,Lost Customers,-0.3221109287111794,0.3767515452270676
CUST01758,221,9,10108.91,4,Lost Customers,-1.1580714598797959,0.9815642220719166
CUST01759,14,14,23330.35,0,Champions,2.250415230548692,0.09868930487381432
CUST01760,63,9,12113.74,2,Potential Loyalists,-0.26803893345961655,-0.43898461426408336
CUST01761,165,7,5457.82,1,Low Spenders,-1.8674282271860212,0.019326918219886885
CUST01762,9,10,15962.63,2,Potential Loyalists,0.6034875554032568,-0.6661242755307887
CUST01763,380,2,2427.19,3,Lost Customers,-4.150084431292331,1.592024286240835
CUST01764,123,7,7443.79,1,Low Spenders,-1.4655336179942082,-0.27105454048230665
CUST01765,91,10,8300.15,1,Low Spenders,-0.6117730375509812,-0.3264268285657269
CUST01766,22,16,17697.02,0,Champions,1.990875626019743,-0.024619007500873227
CUST01767,28,17,14093.78,0,Champions,1.7632427358864464,-0.11398975824678494
CUST01768,158,6,4187.69,1,Low Spenders,-2.1900197599887457,-0.19362601221351017
CUST01769,29,9,8848.43,1,Low Spenders,-0.49706759769746517,-0.9666042042556447
CUST01770,133,9,10157.62,4,Lost Customers,-0.7838461806344809,0.12626120375009575
CUST01771,7,13,23676.17,0,Champions,2.1116606160692637,-0.017250620994512304
CUST01772,185,5,6179.31,1,Low Spenders,-2.2839876283551197,0.12082692396444324
CUST01773,13,12,17722.55,2,Potential Loyalists,1.201791920066832,-0.3845916894723546
CUST01774,359,9,15175.44,3,Lost Customers,-1.1598460829803297,2.631588072531332
CUST01775,57,11,15133.6,2,Potential Loyalists,0.5154971221161979,-0.1793377922902728
CUST01776,4,15,20513.65,0,Champions,2.1792956930747063,-0.09950311492139309
CUST01777,17,6,7017.99,1,Low Spenders,-1.277301487059834,-1.3988241284569485
CUST01778,116,13,13075.54,2,Potential Loyalists,0.44902545426913537,0.40937573920217624
CUST01779,1,11,17354.52,2,Potential Loyalists,1.0027748270971069,-0.5921502706399832
CUST01780,33,15,15270.24,0,Champions,1.4612863724447647,-0.13146452986503324
CUST01781,26,9,19674.52,2,Potential Loyalists,0.7471203550905948,-0.3459213496137397
CUST01782,46,17,15252.19,0,Champions,1.8196154759165255,0.13110148369628027
CUST01783,51,12,12905.76,2,Potential Loyalists,0.4946102911621561,-0.3031678716381321
CUST01784,31,18,25233.43,0,Champions,3.2253885913805216,0.6524660916069845
CUST01785,82,13,18032.91,0,Champions,1.1554416686219606,0.3754019256128021
CUST01786,85,12,16641.97,2,Potential Loyalists,0.7772104179071616,0.25272203850547104
CUST01787,80,6,5231.68,1,Low Spenders,-1.7444633479661598,-0.8916519064734568
CUST01788,91,11,6626.5,1,Low Spenders,-0.5947505375658478,-0.35847080298059064
CUST01789,103,11,12056.5,2,Potential Loyalists,-0.027287144746365816,0.08454838283669855
CUST01790,59,18,22199.01,0,Champions,2.762872374257938,0.7433680514025188
CUST01791,264,6,9844.43,3,Lost Customers,-1.9905828898207953,1.1797482364653482
CUST01792,296,8,12253.95,3,Lost Customers,-1.4356859308429466,1.7733516607362305
CUST01793,61,14,27770.65,0,Champions,2.5586507869466306,0.8236325962864928
CUST01794,2,15,18117.49,0,Champions,1.9150781508252104,-0.2628609255637347
CUST01795,73,11,15710.14,2,Potential Loyalists,0.5140531878350045,0.011315917516816485
CUST01796,0,17,18831.36,0,Champions,2.4195172288291387,-0.10264309100865766
CUST01797,72,10,20395.4,2,Potential Loyalists,0.843833044356793,0.21440828336321355
CUST01798,66,7,5940.83,1,Low Spenders,-1.3977097680212005,-0.9171814617196072
CUST01799,26,11,10733.87,2,Potential Loyalists,0.14484354615365025,-0.7458041492024868
CUST01800,360,6,16366.25,3,Lost Customers,-1.650835177510145,2.5075314362533923
CUST01801,93,10,13938.25,2,Potential Loyalists,0.02126053179652309,0.03155973916667638
CUST01802,13,7,8585.88,1,Low Spenders,-0.8747501094209066,-1.275273691757512
CUST01803,33,5,3643.87,1,Low Spenders,-1.9356118633385349,-1.5137799679859605
CUST01804,7,9,10463.83,2,Potential Loyalists,-0.2211222907351908,-1.084181045372612
CUST01805,42,13,16261.96,2,Potential Loyalists,1.1215548934896094,-0.12101977197162969
CUST01806,28,18,22080.74,0,Champions,2.8792947674308587,0.4339376786019218
CUST01807,208,8,10312.81,4,Lost Customers,-1.2878339254771518,0.7985886794614678
CUST01808,48,12,19777.14,0,Champions,1.2888946582809058,0.08009532318538104
CUST01809,98,7,9855.15,1,Low Spenders,-1.0864679590867474,-0.3701039448095619
CUST01810,91,5,6136.45,1,Low Spenders,-1.8950421833722737,-0.798488966101294
CUST01811,4,10,7978.13,1,Low Spenders,-0.2839130710540389,-1.1942339123833754
CUST01812,53,14,16008.51,0,Champions,1.2540595314985847,0.03947588731009513
CUST01813,4,14,14292.52,2,Potential Loyalists,1.2641315265526187,-0.5414195527595249
CUST01814,307,7,9335.43,3,Lost Customers,-2.0212174884596945,1.6369846959605927
CUST01815,5,6,9387.49,1,Low Spenders,-0.9574626462318967,-1.3736030041747496
CUST01816,93,8,14109.72,2,Potential Loyalists,-0.3740795579467396,-0.09501217789541709
CUST01817,74,13,26021.69,0,Champions,2.097793862445213,0.7769849314322486
CUST01818,146,8,9185.59,1,Low Spenders,-1.1563164490184947,0.1262562652405656
CUST01819,20,14,18585.89,0,Champions,1.6855290001934382,-0.1276272274274556
CUST01820,187,12,17804.97,4,Lost Customers,0.4821798554669395,1.3173058138949671
CUST01821,12,11,9522.5,2,Potential Loyalists,0.0656875091048803,-0.9550644944866588
CUST01822,16,15,23241.9,0,Champions,2.439397228113957,0.18131743536652975
CUST01823,78,14,22781.97,0,Champions,1.9198956357361316,0.6899328132743762
CUST01824,105,6,8116.14,1,Low Spenders,-1.5210553976685852,-0.47466976299227226
CUST01825,100,8,8276.99,1,Low Spenders,-1.0669613138500806,-0.3769100437364643
CUST01826,20,9,13053.23,2,Potential Loyalists,0.018993525367875037,-0.8019437242312799
CUST01827,58,14,14224.34,2,Potential Loyalists,1.030137289725284,-0.018873232175489616
CUST01828,214,7,8702.54,4,Lost Customers,-1.7035857990534642,0.691999140039413
CUST01829,72,13,13938.94,2,Potential Loyalists,0.7315912001974149,0.032096009128056505
CUST01830,168,14,17991.67,0,Champions,0.9978689849359826,1.2800812666487413
CUST01831,19,13,23860.79,0,Champions,2.082388655298195,0.11086397378621661
CUST01832,115,6,5731.62,1,Low Spenders,-1.8342237955383494,-0.5202977738844655
CUST01833,595,7,10606.54,3,Lost Customers,-3.08321258707203,4.522039261403503
CUST01834,182,14,23162.23,0,Champions,1.5274382703256115,1.7270302270162896
CUST01835,0,13,21453.46,0,Champions,1.888123382933209,-0.2189583354583335
CUST01836,67,5,10058.24,1,Low Spenders,-1.3483335713181692,-0.7971076398801746
CUST01837,112,9,13691.31,4,Lost Customers,-0.293858139896621,0.1336008285334075
CUST01838,500,7,11593.29,3,Lost Customers,-2.5729450121466817,3.6547830718766536
CUST01839,84,14,16223.22,0,Champions,1.1486085374426536,0.35469600246674016
CUST01840,72,11,13485.18,2,Potential Loyalists,0.26512245149609404,-0.1320113767568465
CUST01841,190,12,13896.3,4,Lost Customers,0.024945196746105392,1.1119078987861606
CUST01842,17,13,15792.77,2,Potential Loyalists,1.1729176933505836,-0.39300200856468126
CUST01843,17,14,18430.45,0,Champions,1.6804142928281367,-0.16621676365250784
CUST01844,57,12,12651.03,2,Potential Loyalists,0.44049365596990336,-0.2599450017388795
CUST01845,97,13,14059.5,2,Potential Loyalists,0.6405668607869182,0.28314836312479
CUST01846,219,4,6249.88,3,Lost Customers,-2.6258289314101497,0.3882183628134291
CUST01847,204,8,11624.69,4,Lost Customers,-1.1218308671938402,0.8383366136494811
CUST01848,44,8,10638.67,1,Low Spenders,-0.5636701897515091,-0.781272043715817
CUST01849,197,7,14714.64,4,Lost Customers,-0.9484023060313824,0.887139592089547
CUST01850,263,2,2192.19,3,Lost Customers,-3.686637051320571,0.4368639274607586
CUST01851,103,10,8545.8,1,Low Spenders,-0.6341019820620971,-0.19464831864615964
CUST01852,218,10,12403.48,4,Lost Customers,-0.6770396556178702,1.1584932266118015
CUST01853,78,7,13555.53,1,Low Spenders,-0.5817061880295259,-0.3430045599622766
CUST01854,210,15,26860.18,0,Champions,2.03824692155599,2.290540742880004
CUST01855,21,11,5460.0,1,Low Spenders,-0.4341849982994526,-1.1111820427683277
CUST01856,25,10,15058.15,2,Potential Loyalists,0.43355687785948266,-0.5643830939708362
CUST01857,187,8,10496.91,4,Lost Customers,-1.1789086052730515,0.6048368162896358
CUST01858,66,15,23191.93,0,Champions,2.2242329896811386,0.6659466549483216
CUST01859,96,7,10334.73,1,Low Spenders,-1.0235298470777359,-0.360817689888021
CUST01860,51,10,12968.62,2,Potential Loyalists,0.08691429455352447,-0.436260152836376
CUST01861,29,13,13602.18,2,Potential Loyalists,0.8734323678277119,-0.40748233229814024
CUST01862,22,10,10303.42,2,Potential Loyalists,-0.09479140732391489,-0.879089429457056
CUST01863,123,13,14946.19,2,Potential Loyalists,0.6325109373727635,0.5899476521949254
CUST01864,76,10,17001.59,2,Potential Loyalists,0.44098132406981794,0.049672394972311996
CUST01865,51,7,10027.85,1,Low Spenders,-0.8699102333748647,-0.8181073618086318
CUST01866,18,13,15510.45,2,Potential Loyalists,1.1366102548860453,-0.40019841000308254
CUST01867,35,12,24346.7,0,Champions,1.8632106901927807,0.22764371271650682
CUST01868,125,7,4412.26,1,Low Spenders,-1.8187917422035573,-0.4335462392602985
CUST01869,42,7,3986.45,1,Low Spenders,-1.5194976962955735,-1.268573988052794
CUST01870,2,9,14979.46,2,Potential Loyalists,0.31354173693702353,-0.8618496606874183
CUST01871,32,7,6343.85,1,Low Spenders,-1.209414577812503,-1.224574117068274
CUST01872,245,8,6016.79,3,Lost Customers,-1.931581092696156,0.9015241627822002
CUST01873,133,7,15574.32,4,Lost Customers,-0.5824679813855705,0.31458487252595846
CUST01874,269,4,2085.19,3,Lost Customers,-3.30910013142175,0.6258217770522417
CUST01875,50,13,15040.47,2,Potential Loyalists,0.9490766060372582,-0.11633084136782257
CUST01876,267,9,13886.38,4,Lost Customers,-0.9210524993954029,1.6569621585167482
CUST01877,146,10,12379.97,4,Lost Customers,-0.37806383627732637,0.4548958337865186
CUST01878,79,13,16897.37,2,Potential Loyalists,1.0388268754565646,0.2779724217066793
CUST01879,45,14,18881.42,0,Champions,1.6144099459706187,0.13392939056800948
