customer_id,cluster,cluster_name,recency,frequency,monetary
CUST01791,3,Lost Customers,264,6,9844.43
CUST01792,3,Lost Customers,296,8,12253.95
CUST01793,0,Champions,61,14,27770.65
CUST01794,0,Champions,2,15,18117.49
CUST01795,2,Potential Loyalists,73,11,15710.14
CUST01796,0,Champions,0,17,18831.36
CUST01797,2,Potential Loyalists,72,10,20395.4
CUST01798,1,Low Spenders,66,7,5940.83
CUST01799,2,Potential Loyalists,26,11,10733.87
CUST01800,3,Lost Customers,360,6,16366.25
CUST01801,2,Potential Loyalists,93,10,13938.25
CUST01802,1,Low Spenders,13,7,8585.88
CUST01803,1,Low Spenders,33,5,3643.87
CUST01804,2,Potential Loyalists,7,9,10463.83
CUST01805,2,Potential Loyalists,42,13,16261.96
CUST01806,0,Champions,28,18,22080.74
CUST01807,4,Lost Customers,208,8,10312.81
CUST01808,0,Champions,48,12,19777.14
CUST01809,1,Low Spenders,98,7,9855.15
CUST01810,1,Low Spenders,91,5,6136.45
CUST01811,1,Low Spenders,4,10,7978.13
CUST01812,0,Champions,53,14,16008.51
CUST01813,2,Potential Loyalists,4,14,14292.52
CUST01814,3,Lost Customers,307,7,9335.43
CUST01815,1,Low Spenders,5,6,9387.49
CUST01816,2,Potential Loyalists,93,8,14109.72
CUST01817,0,Champions,74,13,26021.69
CUST01818,1,Low Spenders,146,8,9185.59
CUST01819,0,Champions,20,14,18585.89
CUST01820,4,Lost Customers,187,12,17804.97
CUST01821,2,Potential Loyalists,12,11,9522.5
CUST01822,0,Champions,16,15,23241.9
CUST01823,0,Champions,78,14,22781.97
CUST01824,1,Low Spenders,105,6,8116.14
CUST01825,1,Low Spenders,100,8,8276.99
CUST01826,2,Potential Loyalists,20,9,13053.23
CUST01827,2,Potential Loyalists,58,14,14224.34
CUST01828,4,Lost Customers,214,7,8702.54
CUST01829,2,Potential Loyalists,72,13,13938.94
CUST01830,0,Champions,168,14,17991.67
CUST01831,0,Champions,19,13,23860.79
CUST01832,1,Low Spenders,115,6,5731.62
CUST01833,3,Lost Customers,595,7,10606.54
CUST01834,0,Champions,182,14,23162.23
CUST01835,0,Champions,0,13,21453.46
CUST01836,1,Low Spenders,67,5,10058.24
CUST01837,4,Lost Customers,112,9,13691.31
CUST01838,3,Lost Customers,500,7,11593.29
CUST01839,0,Champions,84,14,16223.22
CUST01840,2,Potential Loyalists,72,11,13485.18
CUST01841,4,Lost Customers,190,12,13896.3
CUST01842,2,Potential Loyalists,17,13,15792.77
CUST01843,0,Champions,17,14,18430.45
CUST01844,2,Potential Loyalists,57,12,12651.03
CUST01845,2,Potential Loyalists,97,13,14059.5
CUST01846,3,Lost Customers,219,4,6249.88
CUST01847,4,Lost Customers,204,8,11624.69
CUST01848,1,Low Spenders,44,8,10638.67
CUST01849,4,Lost Customers,197,7,14714.64
CUST01850,3,Lost Customers,263,2,2192.19
CUST01851,1,Low Spenders,103,10,8545.8
CUST01852,4,Lost Customers,218,10,12403.48
CUST01853,1,Low Spenders,78,7,13555.53
CUST01854,0,Champions,210,15,26860.18
CUST01855,1,Low Spenders,21,11,5460.0
CUST01856,2,Potential Loyalists,25,10,15058.15
CUST01857,4,Lost Customers,187,8,10496.91
CUST01858,0,Champions,66,15,23191.93
CUST01859,1,Low Spenders,96,7,10334.73
CUST01860,2,Potential Loyalists,51,10,12968.62
CUST01861,2,Potential Loyalists,29,13,13602.18
CUST01862,2,Potential Loyalists,22,10,10303.42
CUST01863,2,Potential Loyalists,123,13,14946.19
CUST01864,2,Potential Loyalists,76,10,17001.59
CUST01865,1,Low Spenders,51,7,10027.85
CUST01866,2,Potential Loyalists,18,13,15510.45
CUST01867,0,Champions,35,12,24346.7
CUST01868,1,Low Spenders,125,7,4412.26
CUST01869,1,Low Spenders,42,7,3986.45
CUST01870,2,Potential Loyalists,2,9,14979.46
CUST01871,1,Low Spenders,32,7,6343.85
CUST01872,3,Lost Customers,245,8,6016.79
CUST01873,4,Lost Customers,133,7,15574.32
CUST01874,3,Lost Customers,269,4,2085.19
CUST01875,2,Potential Loyalists,50,13,15040.47
CUST01876,4,Lost Customers,267,9,13886.38
CUST01877,4,Lost Customers,146,10,12379.97
CUST01878,2,Potential Loyalists,79,13,16897.37
CUST01879,0,Champions,45,14,18881.42
CUST01880,1,Low Spenders,27,7,5773.06
CUST01881,3,Lost Customers,329,10,8434.84
CUST01882,1,Low Spenders,6,5,9506.45
CUST01883,0,Champions,34,14,25054.21
CUST01884,2,Potential Loyalists,53,9,15321.26
CUST01885,0,Champions,167,13,25782.04
CUST01886,3,Lost Customers,347,7,10071.06
CUST01887,1,Low Spenders,161,7,6728.11
CUST01888,4,Lost Customers,115,9,14076.32
CUST01889,4,Lost Customers,162,8,11501.87
CUST01890,2,Potential Loyalists,116,11,18105.18
CUST01891,0,Champions,19,14,25439.36
CUST01892,1,Low Spenders,109,7,12704.42
CUST01893,2,Potential Loyalists,0,10,15474.17
CUST01894,1,Low Spenders,21,8,12292.29
CUST01895,1,Low Spenders,41,8,11215.22
CUST01896,1,Low Spenders,127,7,12022.06
CUST01897,2,Potential Loyalists,33,12,14304.88
CUST01898,4,Lost Customers,143,8,12575.41
CUST01899,1,Low Spenders,101,9,7619.8
CUST01900,2,Potential Loyalists,35,12,16380.56
CUST01901,4,Lost Customers,128,11,17266.08
CUST01902,0,Champions,60,16,17611.54
CUST01903,1,Low Spenders,83,5,6544.24
CUST01904,2,Potential Loyalists,73,11,11371.38
CUST01905,2,Potential Loyalists,110,11,10364.91
CUST01906,4,Lost Customers,159,11,18657.69
CUST01907,2,Potential Loyalists,74,12,12614.65
CUST01908,3,Lost Customers,371,7,7182.11
CUST01909,0,Champions,40,12,21062.94
CUST01910,4,Lost Customers,195,11,20723.21
CUST01911,2,Potential Loyalists,100,9,16618.2
CUST01912,2,Potential Loyalists,96,13,16892.67
CUST01913,4,Lost Customers,191,7,12775.35
CUST01914,0,Champions,20,16,17141.12
CUST01915,0,Champions,120,15,23934.02
CUST01916,2,Potential Loyalists,53,12,12867.4
CUST01917,2,Potential Loyalists,44,11,13160.47
CUST01918,2,Potential Loyalists,65,11,13265.99
CUST01919,1,Low Spenders,188,5,2755.99
CUST01920,2,Potential Loyalists,72,11,19090.13
CUST01921,1,Low Spenders,83,7,9339.4
CUST01922,2,Potential Loyalists,33,10,17552.49
CUST01923,4,Lost Customers,189,10,10494.78
CUST01924,1,Low Spenders,37,6,12583.57
CUST01925,1,Low Spenders,96,6,6567.65
CUST01926,1,Low Spenders,38,7,9064.67
CUST01927,0,Champions,170,12,21094.78
CUST01928,0,Champions,56,12,19045.26
CUST01929,2,Potential Loyalists,9,13,13267.16
CUST01930,2,Potential Loyalists,55,10,11583.28
CUST01931,0,Champions,31,17,33516.14
CUST01932,1,Low Spenders,14,9,9337.46
CUST01933,4,Lost Customers,185,8,16276.58
CUST01934,1,Low Spenders,153,4,6718.61
CUST01935,4,Lost Customers,275,10,15037.15
CUST01936,4,Lost Customers,149,8,11371.93
CUST01937,4,Lost Customers,135,10,15227.31
CUST01938,1,Low Spenders,124,7,10647.25
CUST01939,1,Low Spenders,77,6,16676.44
CUST01940,1,Low Spenders,58,8,9332.09
CUST01941,1,Low Spenders,132,8,7077.12
CUST01942,0,Champions,45,12,20525.01
CUST01943,2,Potential Loyalists,60,10,11314.76
CUST01944,3,Lost Customers,485,3,6826.28
CUST01945,1,Low Spenders,0,8,8832.26
CUST01946,4,Lost Customers,110,9,12566.89
CUST01947,2,Potential Loyalists,12,13,15170.71
CUST01948,2,Potential Loyalists,74,11,18326.5
CUST01949,1,Low Spenders,59,7,11516.49
CUST01950,1,Low Spenders,70,6,5947.16
CUST01951,2,Potential Loyalists,89,10,12929.59
CUST01952,2,Potential Loyalists,20,9,13471.44
CUST01953,2,Potential Loyalists,94,9,16498.33
CUST01954,1,Low Spenders,127,6,7500.01
CUST01955,2,Potential Loyalists,45,11,16311.66
CUST01956,0,Champions,58,14,22515.04
CUST01957,4,Lost Customers,170,8,14190.07
CUST01958,4,Lost Customers,227,11,15191.62
CUST01959,2,Potential Loyalists,81,12,15550.88
CUST01960,2,Potential Loyalists,2,10,12786.81
CUST01961,4,Lost Customers,164,11,16266.77
CUST01962,1,Low Spenders,33,6,8334.36
CUST01963,2,Potential Loyalists,12,12,14169.62
CUST01964,2,Potential Loyalists,21,12,16276.22
CUST01965,2,Potential Loyalists,9,9,10818.76
CUST01966,0,Champions,25,13,17539.42
CUST01967,4,Lost Customers,246,9,18018.08
CUST01968,1,Low Spenders,18,6,9716.89
CUST01969,4,Lost Customers,206,11,18816.21
CUST01970,2,Potential Loyalists,40,10,11754.34
CUST01971,1,Low Spenders,35,6,7496.75
CUST01972,1,Low Spenders,42,9,6925.63
CUST01973,2,Potential Loyalists,51,7,16142.7
CUST01974,2,Potential Loyalists,54,10,10572.26
CUST01975,1,Low Spenders,99,7,11218.88
CUST01976,1,Low Spenders,21,6,9554.04
CUST01977,4,Lost Customers,140,7,12470.45
CUST01978,2,Potential Loyalists,3,9,10776.03
CUST01979,2,Potential Loyalists,7,11,18514.26
CUST01980,1,Low Spenders,112,7,9369.04
CUST01981,4,Lost Customers,133,8,11322.88
CUST01982,2,Potential Loyalists,10,8,12680.42
CUST01983,2,Potential Loyalists,129,13,15420.6
CUST01984,2,Potential Loyalists,25,10,12715.29
CUST01985,4,Lost Customers,164,7,10664.56
CUST01986,2,Potential Loyalists,81,14,15416.91
CUST01987,0,Champions,23,14,17582.74
CUST01988,1,Low Spenders,81,6,7632.21
CUST01989,2,Potential Loyalists,23,13,12137.45
CUST01990,1,Low Spenders,8,5,6505.4
CUST01991,4,Lost Customers,156,10,10732.9
CUST01992,2,Potential Loyalists,119,13,11832.96
CUST01993,1,Low Spenders,72,7,9478.35
CUST01994,0,Champions,91,12,21314.52
CUST01995,2,Potential Loyalists,4,11,14005.2
CUST01996,1,Low Spenders,149,7,8152.23
CUST01997,2,Potential Loyalists,2,9,17481.91
CUST01998,0,Champions,39,17,14021.56
CUST01999,2,Potential Loyalists,53,11,12911.11
CUST02000,4,Lost Customers,132,10,14175.77
CUST02001,2,Potential Loyalists,8,10,11831.82
CUST02002,0,Champions,67,13,24807.03
CUST02003,2,Potential Loyalists,27,12,14697.93
CUST02004,0,Champions,125,15,20790.2
CUST02005,2,Potential Loyalists,0,11,12820.2
CUST02006,2,Potential Loyalists,18,10,13574.62
CUST02007,1,Low Spenders,10,5,10312.28
CUST02008,0,Champions,125,13,18597.01
CUST02009,4,Lost Customers,149,8,19737.02
CUST02010,0,Champions,23,19,18184.63
CUST02011,2,Potential Loyalists,12,12,16109.13
CUST02012,1,Low Spenders,14,6,9546.77
CUST02013,2,Potential Loyalists,69,10,14858.11
CUST02014,2,Potential Loyalists,11,9,11492.76
CUST02015,4,Lost Customers,119,10,11608.91
CUST02016,2,Potential Loyalists,78,8,18884.12
CUST02017,0,Champions,32,19,27973.23
CUST02018,1,Low Spenders,4,7,8618.44
CUST02019,2,Potential Loyalists,18,11,15837.06
CUST02020,4,Lost Customers,249,8,8587.01
CUST02021,0,Champions,13,14,18531.12
CUST02022,4,Lost Customers,245,15,16060.68
CUST02023,2,Potential Loyalists,54,10,12706.8
CUST02024,0,Champions,56,12,19223.97
CUST02025,1,Low Spenders,74,6,5560.46
CUST02026,2,Potential Loyalists,27,11,18228.04
CUST02027,2,Potential Loyalists,8,12,16618.45
CUST02028,0,Champions,53,12,19648.9
CUST02029,2,Potential Loyalists,24,12,14745.22
CUST02030,2,Potential Loyalists,1,11,12575.06
CUST02031,2,Potential Loyalists,89,9,14862.65
CUST02032,1,Low Spenders,72,5,2389.08
CUST02033,4,Lost Customers,137,12,13964.11
CUST02034,2,Potential Loyalists,81,9,11992.25
CUST02035,0,Champions,5,12,23876.42
CUST02036,2,Potential Loyalists,68,13,15267.94
CUST02037,0,Champions,54,17,24757.91
CUST02038,1,Low Spenders,53,7,8391.17
CUST02039,1,Low Spenders,103,6,7705.48
CUST02040,2,Potential Loyalists,60,9,12066.85
CUST02041,1,Low Spenders,29,10,6570.6
CUST02042,1,Low Spenders,57,8,8361.35
CUST02043,2,Potential Loyalists,29,12,18328.64
CUST02044,2,Potential Loyalists,10,9,12888.1
CUST02045,2,Potential Loyalists,1,10,12897.27
CUST02046,0,Champions,2,13,17831.02
CUST02047,2,Potential Loyalists,78,13,16992.1
CUST02048,2,Potential Loyalists,26,11,10631.44
CUST02049,0,Champions,87,14,17104.81
CUST02050,2,Potential Loyalists,4,11,16265.41
CUST02051,4,Lost Customers,138,7,12530.34
CUST02052,1,Low Spenders,93,9,10047.02
CUST02053,0,Champions,57,14,17917.88
CUST02054,2,Potential Loyalists,94,7,17078.75
CUST02055,1,Low Spenders,137,4,8333.86
CUST02056,3,Lost Customers,248,6,6019.53
CUST02057,4,Lost Customers,132,12,15086.2
CUST02058,4,Lost Customers,110,7,16023.39
CUST02059,0,Champions,6,13,18649.08
CUST02060,2,Potential Loyalists,34,12,16047.73
CUST02061,1,Low Spenders,13,7,12784.94
CUST02062,1,Low Spenders,46,7,10729.96
CUST02063,0,Champions,20,16,18239.61
CUST02064,0,Champions,67,16,25715.71
CUST02065,2,Potential Loyalists,86,11,19591.7
CUST02066,1,Low Spenders,45,4,7270.24
CUST02067,1,Low Spenders,33,7,5012.76
CUST02068,2,Potential Loyalists,123,11,18678.28
CUST02069,2,Potential Loyalists,40,10,11659.86
CUST02070,1,Low Spenders,126,7,7306.23
CUST02071,1,Low Spenders,101,9,11001.27
CUST02072,1,Low Spenders,20,6,3643.01
CUST02073,3,Lost Customers,263,7,8138.29
CUST02074,0,Champions,53,14,26196.91
CUST02075,1,Low Spenders,55,8,12853.4
CUST02076,1,Low Spenders,95,8,12499.95
CUST02077,2,Potential Loyalists,87,11,11685.1
CUST02078,3,Lost Customers,196,4,3012.88
CUST02079,4,Lost Customers,165,10,15887.58
CUST02080,4,Lost Customers,157,8,15467.41
CUST02081,4,Lost Customers,221,6,12475.92
CUST02082,1,Low Spenders,2,7,9879.64
CUST02083,2,Potential Loyalists,11,13,15798.41
CUST02084,2,Potential Loyalists,47,12,17116.01
CUST02085,1,Low Spenders,87,7,9041.46
CUST02086,4,Lost Customers,153,8,10559.33
CUST02087,4,Lost Customers,195,7,9140.03
CUST02088,0,Champions,81,10,26469.86
CUST02089,0,Champions,11,16,24899.77
CUST02090,1,Low Spenders,98,7,7110.51
CUST02091,2,Potential Loyalists,53,12,12593.18
CUST02092,0,Champions,35,17,27900.44
CUST02093,0,Champions,130,11,20539.07
CUST02094,2,Potential Loyalists,33,10,11685.4
CUST02095,4,Lost Customers,192,10,12183.65
CUST02096,0,Champions,33,17,16847.09
CUST02097,3,Lost Customers,299,4,3788.31
CUST02098,2,Potential Loyalists,99,10,14893.99
CUST02099,2,Potential Loyalists,85,12,11808.93
CUST02100,2,Potential Loyalists,12,10,18151.18
CUST02101,2,Potential Loyalists,16,12,17522.95
CUST02102,1,Low Spenders,41,6,7531.08
CUST02103,4,Lost Customers,242,8,11354.85
CUST02104,2,Potential Loyalists,6,8,15672.06
CUST02105,0,Champions,132,13,24367.1
CUST02106,2,Potential Loyalists,119,12,14308.37
CUST02107,0,Champions,66,16,29954.58
CUST02108,2,Potential Loyalists,59,10,19138.39
CUST02109,0,Champions,147,11,25570.81
CUST02110,1,Low Spenders,92,2,2351.15
CUST02111,0,Champions,44,12,22110.43
CUST02112,4,Lost Customers,221,8,14233.95
CUST02113,0,Champions,28,14,20908.98
CUST02114,4,Lost Customers,190,8,15633.05
CUST02115,2,Potential Loyalists,74,11,13358.66
CUST02116,0,Champions,1,17,26005.62
CUST02117,1,Low Spenders,45,7,9454.89
CUST02118,1,Low Spenders,75,6,8328.29
CUST02119,1,Low Spenders,66,8,12629.68
CUST02120,4,Lost Customers,158,8,10830.54
CUST02121,4,Lost Customers,131,9,12366.47
CUST02122,1,Low Spenders,105,4,4527.53
CUST02123,1,Low Spenders,40,8,10159.82
CUST02124,2,Potential Loyalists,17,9,14262.52
CUST02125,1,Low Spenders,99,6,8727.28
CUST02126,2,Potential Loyalists,17,10,13241.89
CUST02127,0,Champions,52,15,26333.39
CUST02128,2,Potential Loyalists,4,12,15789.46
CUST02129,0,Champions,85,12,19629.71
CUST02130,2,Potential Loyalists,95,9,18232.96
CUST02131,2,Potential Loyalists,1,9,10225.21
CUST02132,1,Low Spenders,43,7,9383.1
CUST02133,4,Lost Customers,163,11,16198.3
CUST02134,2,Potential Loyalists,119,11,14381.4
CUST02135,2,Potential Loyalists,7,10,19640.58
CUST02136,0,Champions,8,15,20746.23
CUST02137,0,Champions,8,18,23714.68
CUST02138,4,Lost Customers,240,8,8229.41
CUST02139,4,Lost Customers,156,10,10266.86
CUST02140,2,Potential Loyalists,54,10,13854.29
CUST02141,4,Lost Customers,173,11,18978.39
CUST02142,1,Low Spenders,93,4,7089.54
CUST02143,2,Potential Loyalists,40,9,11247.37
CUST02144,2,Potential Loyalists,18,12,14111.06
CUST02145,0,Champions,62,14,23602.12
CUST02146,3,Lost Customers,339,7,9004.57
CUST02147,1,Low Spenders,76,7,7939.97
CUST02148,0,Champions,53,15,26278.78
CUST02149,2,Potential Loyalists,12,11,13033.28
CUST02150,0,Champions,6,17,24013.8
CUST02151,0,Champions,36,16,21252.35
CUST02152,4,Lost Customers,163,11,14101.63
CUST02153,1,Low Spenders,2,7,4508.77
CUST02154,0,Champions,21,18,33506.57
CUST02155,0,Champions,30,13,19325.28
CUST02156,0,Champions,24,14,18310.87
CUST02157,2,Potential Loyalists,25,8,14119.27
CUST02158,2,Potential Loyalists,59,11,16710.88
CUST02159,2,Potential Loyalists,61,12,12949.85
CUST02160,2,Potential Loyalists,0,11,14636.6
CUST02161,4,Lost Customers,131,9,13549.04
CUST02162,2,Potential Loyalists,92,12,15640.09
CUST02163,4,Lost Customers,127,10,13091.65
CUST02164,1,Low Spenders,29,5,6424.27
CUST02165,0,Champions,1,14,19138.51
CUST02166,1,Low Spenders,194,4,8977.27
CUST02167,2,Potential Loyalists,8,8,12813.06
CUST02168,2,Potential Loyalists,24,8,12586.74
CUST02169,2,Potential Loyalists,48,12,14648.64
CUST02170,4,Lost Customers,170,10,12404.39
CUST02171,2,Potential Loyalists,0,12,7553.77
CUST02172,2,Potential Loyalists,36,11,19269.38
CUST02173,3,Lost Customers,425,8,8362.79
CUST02174,0,Champions,29,17,30671.28
CUST02175,1,Low Spenders,102,7,10710.5
CUST02176,0,Champions,15,15,21225.98
CUST02177,4,Lost Customers,189,10,15906.37
CUST02178,4,Lost Customers,220,8,11116.97
CUST02179,0,Champions,73,12,20660.09
CUST02180,1,Low Spenders,106,6,7164.09
CUST02181,4,Lost Customers,192,8,11752.0
CUST02182,2,Potential Loyalists,110,10,14664.31
CUST02183,2,Potential Loyalists,59,8,15010.3
CUST02184,1,Low Spenders,76,7,11801.69
CUST02185,1,Low Spenders,104,10,9486.38
CUST02186,1,Low Spenders,123,6,10323.38
CUST02187,2,Potential Loyalists,122,12,16655.89
CUST02188,2,Potential Loyalists,12,11,14264.76
CUST02189,3,Lost Customers,596,4,7618.36
CUST02190,1,Low Spenders,67,7,10771.53
CUST02191,1,Low Spenders,92,8,10398.57
CUST02192,2,Potential Loyalists,20,9,13780.84
CUST02193,0,Champions,49,14,19135.17
CUST02194,0,Champions,8,17,17954.92
CUST02195,2,Potential Loyalists,8,9,12792.15
CUST02196,3,Lost Customers,327,6,8550.12
CUST02197,2,Potential Loyalists,53,10,9566.76
CUST02198,2,Potential Loyalists,8,9,14367.2
CUST02199,2,Potential Loyalists,9,12,17648.4
CUST02200,0,Champions,43,13,25870.26
CUST02201,2,Potential Loyalists,12,11,16440.38
CUST02202,0,Champions,38,12,21890.61
CUST02203,0,Champions,42,17,20430.43
CUST02204,2,Potential Loyalists,113,12,17501.56
CUST02205,4,Lost Customers,277,9,10500.21
CUST02206,1,Low Spenders,137,7,4228.02
CUST02207,1,Low Spenders,49,8,6932.93
CUST02208,4,Lost Customers,278,11,15653.41
CUST02209,2,Potential Loyalists,109,12,10760.16
CUST02210,1,Low Spenders,12,8,11801.79
CUST02211,0,Champions,34,17,15152.03
CUST02212,1,Low Spenders,139,9,8625.05
CUST02213,2,Potential Loyalists,35,7,15797.76
CUST02214,1,Low Spenders,141,7,8666.99
CUST02215,2,Potential Loyalists,78,13,11863.57
CUST02216,2,Potential Loyalists,22,11,15103.77
CUST02217,1,Low Spenders,48,6,8257.42
CUST02218,1,Low Spenders,108,7,11120.23
CUST02219,2,Potential Loyalists,55,11,14302.92
CUST02220,2,Potential Loyalists,2,10,10463.41
CUST02221,0,Champions,6,16,25304.95
CUST02222,1,Low Spenders,141,8,9962.56
CUST02223,2,Potential Loyalists,50,11,9217.95
CUST02224,2,Potential Loyalists,18,9,15356.72
CUST02225,2,Potential Loyalists,73,12,17742.38
CUST02226,0,Champions,90,15,23362.28
CUST02227,4,Lost Customers,249,15,13852.69
CUST02228,4,Lost Customers,246,9,19253.43
CUST02229,4,Lost Customers,149,11,13533.0
CUST02230,1,Low Spenders,21,7,7401.22
CUST02231,2,Potential Loyalists,29,9,12843.55
CUST02232,0,Champions,40,16,15529.29
CUST02233,3,Lost Customers,389,7,13697.31
CUST02234,0,Champions,23,16,18164.58
CUST02235,2,Potential Loyalists,13,10,16385.51
CUST02236,0,Champions,84,11,25723.87
CUST02237,2,Potential Loyalists,1,11,7665.45
CUST02238,1,Low Spenders,61,7,8025.92
CUST02239,2,Potential Loyalists,93,11,16970.8
CUST02240,0,Champions,107,15,26518.52
CUST02241,2,Potential Loyalists,22,9,15176.18
CUST02242,2,Potential Loyalists,0,10,16572.63
CUST02243,4,Lost Customers,147,8,13243.7
CUST02244,2,Potential Loyalists,43,10,14072.28
CUST02245,1,Low Spenders,35,3,3913.56
CUST02246,4,Lost Customers,295,10,11303.73
CUST02247,0,Champions,0,16,24723.34
CUST02248,2,Potential Loyalists,2,12,14063.09
CUST02249,0,Champions,4,14,18211.43
CUST02250,1,Low Spenders,14,5,4045.6
CUST02251,1,Low Spenders,129,6,10927.02
CUST02252,2,Potential Loyalists,15,10,14569.57
CUST02253,0,Champions,69,14,18955.51
CUST02254,0,Champions,78,16,23184.31
CUST02255,2,Potential Loyalists,120,12,14908.9
CUST02256,1,Low Spenders,52,5,7507.11
CUST02257,2,Potential Loyalists,20,12,16411.44
CUST02258,3,Lost Customers,694,3,1094.93
CUST02259,1,Low Spenders,172,6,7879.73
CUST02260,2,Potential Loyalists,10,12,12798.64
CUST02261,1,Low Spenders,35,8,10650.3
CUST02262,1,Low Spenders,34,8,6790.2
CUST02263,1,Low Spenders,5,4,6698.71
CUST02264,2,Potential Loyalists,14,13,16281.91
CUST02265,1,Low Spenders,111,8,8960.75
CUST02266,1,Low Spenders,136,6,9803.86
CUST02267,0,Champions,169,15,17138.53
CUST02268,2,Potential Loyalists,68,9,13665.87
CUST02269,1,Low Spenders,66,4,3196.94
CUST02270,2,Potential Loyalists,37,9,13935.17
CUST02271,2,Potential Loyalists,32,10,17394.81
CUST02272,2,Potential Loyalists,98,12,13480.86
CUST02273,3,Lost Customers,241,8,5390.09
CUST02274,2,Potential Loyalists,32,7,19636.93
CUST02275,1,Low Spenders,30,8,4119.37
CUST02276,2,Potential Loyalists,56,8,13832.95
CUST02277,1,Low Spenders,91,8,7097.13
CUST02278,2,Potential Loyalists,20,10,18231.25
CUST02279,0,Champions,78,15,20482.01
CUST02280,2,Potential Loyalists,3,14,15645.45
CUST02281,2,Potential Loyalists,9,10,19140.86
CUST02282,4,Lost Customers,231,8,8162.8
CUST02283,1,Low Spenders,21,9,8607.41
CUST02284,2,Potential Loyalists,14,14,15830.01
CUST02285,2,Potential Loyalists,37,11,17825.05
CUST02286,3,Lost Customers,832,2,2145.8
CUST02287,4,Lost Customers,297,12,12531.86
CUST02288,4,Lost Customers,246,7,10147.26
CUST02289,2,Potential Loyalists,27,11,14134.05
CUST02290,2,Potential Loyalists,105,9,14091.5
CUST02291,1,Low Spenders,86,6,5482.49
